ms;state;event;payload;gx;gy
145416;1;BTN_NEXT;from=consent;0.51109;0.8777834
125044;-1;GAZE;;0.51017827;0.87684524
125059;-1;GAZE;;0.51033866;0.8710658
125074;-1;GAZE;;0.51026547;0.8708834
125090;-1;GAZE;;0.5110131;0.8729393
125114;-1;GAZE;;0.5112952;0.872435
125152;-1;GAZE;;0.5117297;0.8724097
125167;-1;GAZE;;0.5129827;0.87396497
125182;-1;GAZE;;0.51275575;0.8730818
125198;-1;GAZE;;0.5124015;0.8696587
125213;-1;GAZE;;0.51231134;0.86865383
125229;-1;GAZE;;0.5119329;0.8680961
125245;-1;GAZE;;0.5112983;0.8704628
125268;-1;GAZE;;0.5111047;0.8695998
125293;-1;GAZE;;0.510614;0.86993814
125312;-1;GAZE;;0.5104719;0.87036985
125340;-1;GAZE;;0.5105331;0.87052786
125357;-1;GAZE;;0.5127114;0.86891824
125376;-1;GAZE;;0.51562923;0.86566925
125388;-1;GAZE;;0.51642066;0.8658561
125435;-1;GAZE;;0.51759666;0.87064636
125450;-1;GAZE;;0.5203387;0.87589467
125466;-1;GAZE;;0.18149363;0.5521101
125482;-1;GAZE;;0.16553077;0.5372766
125497;-1;GAZE;;0.13115053;0.50428444
125514;-1;GAZE;;0.13124453;0.5032883
125529;-1;GAZE;;0.13106705;0.5033964
125545;-1;GAZE;;0.13073543;0.4996439
125563;-1;GAZE;;0.13200746;0.5000749
125592;-1;GAZE;;0.13276182;0.49970257
125608;-1;GAZE;;0.13336955;0.49939147
125623;-1;GAZE;;0.13486028;0.4967345
125639;-1;GAZE;;0.13758235;0.49467215
125655;-1;GAZE;;0.13308366;0.49133313
125671;-1;GAZE;;0.103314586;0.4334668
125686;-1;GAZE;;0.09839024;0.42211422
125717;-1;GAZE;;0.09180673;0.4062278
125733;-1;GAZE;;0.07507565;0.35710064
125749;-1;GAZE;;0.07662867;0.35470417
125776;-1;GAZE;;0.076812245;0.35546282
125796;-1;GAZE;;0.07727097;0.35454386
125812;-1;GAZE;;0.07886763;0.3516385
125828;-1;GAZE;;0.082748644;0.34022498
125844;-1;GAZE;;0.08264979;0.3319933
125868;-1;GAZE;;0.08779263;0.2748346
125890;-1;GAZE;;0.08903719;0.274883
125906;-1;GAZE;;0.0895396;0.26615262
125922;-1;GAZE;;0.09048857;0.2581449
125937;-1;GAZE;;0.08718058;0.24744374
125952;-1;GAZE;;0.08310929;0.23462285
125968;-1;GAZE;;0.07941301;0.23027062
125984;-1;GAZE;;0.06339462;0.1786477
126014;-1;GAZE;;0.06251084;0.17867808
126030;-1;GAZE;;0.060752925;0.16805851
126045;-1;GAZE;;0.059279606;0.17630395
126061;-1;GAZE;;0.060801286;0.186174
126077;-1;GAZE;;0.06088166;0.19693626
126093;-1;GAZE;;0.061297998;0.19996108
126108;-1;GAZE;;0.06227434;0.20597568
126124;-1;GAZE;;0.06492144;0.2321296
126140;-1;GAZE;;0.06690402;0.24624589
126167;-1;GAZE;;0.06845737;0.25084454
126184;-1;GAZE;;0.0733032;0.2687086
126204;-1;GAZE;;0.07327434;0.27010754
126220;-1;GAZE;;0.07354298;0.27301776
126235;-1;GAZE;;0.07320116;0.27207276
126252;-1;GAZE;;0.07269598;0.27171734
126268;-1;GAZE;;0.06902519;0.26658285
126284;-1;GAZE;;0.065254256;0.26671845
126316;-1;GAZE;;0.06645961;0.269266
126331;-1;GAZE;;0.066501334;0.26939481
126362;-1;GAZE;;0.065076634;0.26861662
126378;-1;GAZE;;0.061202478;0.26476794
126393;-1;GAZE;;0.059610225;0.26316372
126424;-1;GAZE;;0.0605796;0.2645181
126456;-1;GAZE;;0.06845261;0.2854789
126472;-1;GAZE;;0.06669935;0.29035318
126488;-1;GAZE;;0.063812256;0.28422457
126503;-1;GAZE;;0.06218571;0.28074002
126518;-1;GAZE;;0.061186425;0.27839333
126534;-1;GAZE;;0.052224208;0.26238865
126550;-1;GAZE;;0.053692427;0.2689864
126566;-1;GAZE;;0.05352011;0.26780787
126582;-1;GAZE;;0.05238958;0.26163283
126598;-1;GAZE;;0.05041888;0.2624217
126616;-1;GAZE;;0.05032275;0.26470444
126645;-1;GAZE;;0.048974857;0.26441672
126661;-1;GAZE;;0.04312337;0.2633367
126677;-1;GAZE;;0.04366702;0.2635208
126693;-1;GAZE;;0.04646809;0.26382354
126708;-1;GAZE;;0.04741217;0.26362297
126724;-1;GAZE;;0.04832355;0.26395187
126740;-1;GAZE;;0.0497736;0.26408568
126767;-1;GAZE;;0.051119406;0.28609297
126788;-1;GAZE;;0.051141538;0.29085428
126804;-1;GAZE;;0.052803226;0.30966517
126820;-1;GAZE;;0.050580107;0.3101974
126836;-1;GAZE;;0.050481692;0.30920646
126868;-1;GAZE;;0.049140412;0.3055472
126884;-1;GAZE;;0.04743272;0.30857354
126912;-1;GAZE;;0.046564545;0.30471376
126932;-1;GAZE;;0.0471489;0.30276442
126948;-1;GAZE;;0.04859294;0.30236265
126964;-1;GAZE;;0.048753787;0.30174175
126995;-1;GAZE;;0.04886525;0.3009285
127011;-1;GAZE;;0.049412478;0.2996371
127043;-1;GAZE;;0.048089847;0.30014867
127091;-1;GAZE;;0.041541252;0.29705077
127106;-1;GAZE;;0.029589467;0.29466763
127138;-1;GAZE;;0.026882898;0.29553983
127170;-1;GAZE;;0.031049807;0.28490925
127186;-1;GAZE;;0.031703304;0.28749228
127216;-1;GAZE;;0.032481927;0.28559935
127234;-1;GAZE;;0.031414542;0.29204783
127265;-1;GAZE;;0.029829003;0.30332625
127281;-1;GAZE;;0.028608257;0.3075542
127313;-1;GAZE;;0.02724122;0.305853
127329;-1;GAZE;;0.027254395;0.30532363
127363;-1;GAZE;;0.027147757;0.30647928
127408;-1;GAZE;;0.025297232;0.30257368
127456;-1;GAZE;;0.02406736;0.2904195
127472;-1;GAZE;;0.028291384;0.28508213
127488;-1;GAZE;;0.028520249;0.28472176
127515;-1;GAZE;;0.03137753;0.28387672
127536;-1;GAZE;;0.030243019;0.2879847
127552;-1;GAZE;;0.031126196;0.28784382
127568;-1;GAZE;;0.032905083;0.28858536
127584;-1;GAZE;;0.03722167;0.2901892
127599;-1;GAZE;;0.042359374;0.2892588
127615;-1;GAZE;;0.041321214;0.29051444
127631;-1;GAZE;;0.04452779;0.29200146
127647;-1;GAZE;;0.05122338;0.28668174
127666;-1;GAZE;;0.06955487;0.28938958
127678;-1;GAZE;;0.07739947;0.3055023
127695;-1;GAZE;;0.08136597;0.29953262
127710;-1;GAZE;;0.087490305;0.30240855
127725;-1;GAZE;;0.09273037;0.30756092
127741;-1;GAZE;;0.09341952;0.30142152
127757;-1;GAZE;;0.09060383;0.31356192
127772;-1;GAZE;;0.090201996;0.31537813
127788;-1;GAZE;;0.08766089;0.3302443
127819;-1;GAZE;;0.08953797;0.3307962
127835;-1;GAZE;;0.09568312;0.3253644
127851;-1;GAZE;;0.09981986;0.3202721
