ms;state;event;payload;gx;gy
435773;-1;GAZE;;0.47394726;0.8986682
435789;-1;GAZE;;0.47181004;0.8822141
435805;-1;GAZE;;0.4729643;0.89392215
435820;-1;GAZE;;0.47346547;0.8957549
435836;-1;GAZE;;0.47278187;0.8915966
435852;-1;GAZE;;0.4720727;0.892139
435870;-1;GAZE;;0.46862802;0.876461
435899;-1;GAZE;;0.47024065;0.88318235
435915;-1;GAZE;;0.4677233;0.8701195
435947;-1;GAZE;;0.46740225;0.87044287
435962;-1;GAZE;;0.46246922;0.8342694
435994;-1;GAZE;;0.46377626;0.53390926
436021;-1;GAZE;;0.4583454;0.3642199
436042;-1;GAZE;;0.4564166;0.32637304
436058;-1;GAZE;;0.4561649;0.32275864
436074;-1;GAZE;;0.44776952;0.15381935
436090;-1;GAZE;;0.4502131;0.14812595
436105;-1;GAZE;;0.4514731;0.14764273
436120;-1;GAZE;;0.45356533;0.14799295
436135;-1;GAZE;;0.45144;0.14669557
436183;-1;GAZE;;0.4216364;0.09135482
436231;-1;GAZE;;0.4107803;0.090728834
436247;-1;GAZE;;0.3665243;0.37466508
436263;-1;GAZE;;0.36708504;0.35319725
436278;-1;GAZE;;0.37304544;0.3933757
436294;-1;GAZE;;0.3725375;0.41056815
436319;-1;GAZE;;0.37489936;0.41612586
436341;-1;GAZE;;0.37221482;0.43221274
436357;-1;GAZE;;0.3742114;0.43803313
436373;-1;GAZE;;0.38103956;0.46902427
436389;-1;GAZE;;0.38444242;0.482305
436405;-1;GAZE;;0.3844953;0.48217592
436421;-1;GAZE;;0.38447568;0.48189974
436436;-1;GAZE;;0.38416052;0.47989213
436452;-1;GAZE;;0.38457963;0.47585726
436470;-1;GAZE;;0.38294822;0.4471842
436484;-1;GAZE;;0.38448343;0.4354955
436501;-1;GAZE;;0.3818094;0.41048
436532;-1;GAZE;;0.38307464;0.38870853
436548;-1;GAZE;;0.3826024;0.38484374
436580;-1;GAZE;;0.3860379;0.37917885
436596;-1;GAZE;;0.39739344;0.3714451
436622;-1;GAZE;;0.40795553;0.41749746
436630;-1;GAZE;;0.4225234;0.5154652
436660;-1;GAZE;;0.45424032;0.70761865
436677;-1;GAZE;;0.45361334;0.7147291
436697;-1;GAZE;;0.46922377;0.8638818
436723;-1;GAZE;;0.4691759;0.8709679
436744;-1;GAZE;;0.4696182;0.8877508
436766;-1;GAZE;;0.4705222;0.8867183
436788;-1;GAZE;;0.4701521;0.88830143
436803;-1;GAZE;;0.46865472;0.89100486
436819;-1;GAZE;;0.47014597;0.8951522
436835;-1;GAZE;;0.47212896;0.90052736
436851;-1;GAZE;;0.47160596;0.89736176
436867;-1;GAZE;;0.47042188;0.8949122
436883;-1;GAZE;;0.4698207;0.89077544
436899;-1;GAZE;;0.47071296;0.8855542
436921;-1;GAZE;;0.47048044;0.8840373
436946;-1;GAZE;;0.47031888;0.88257587
436966;-1;GAZE;;0.49514186;0.4135208
436993;-1;GAZE;;0.49791476;0.36985067
437024;-1;GAZE;;0.4981458;0.29500964
437039;-1;GAZE;;0.49689522;0.20877717
437073;-1;GAZE;;0.49301293;0.0795413
437086;-1;GAZE;;0.49296534;0.08072255
437103;-1;GAZE;;0.49222115;0.08021235
437117;-1;GAZE;;0.49280092;0.08006946
437133;-1;GAZE;;0.4980365;0.07725409
437149;-1;GAZE;;0.5029525;0.07238702
437164;-1;GAZE;;0.5161845;0.06278948
437180;-1;GAZE;;0.51930994;0.06423775
437196;-1;GAZE;;0.51808363;0.064173415
437400;-1;GAZE;;0.8618056;0.8434987
437431;-1;GAZE;;0.8504059;0.8326876
437447;-1;GAZE;;0.85069877;0.83401173
437463;-1;GAZE;;0.84827065;0.8336425
437478;-1;GAZE;;0.84522307;0.8352556
437494;-1;GAZE;;0.8433537;0.8349537
437522;-1;GAZE;;0.8370549;0.8358131
437541;-1;GAZE;;0.82951576;0.84126943
437556;-1;GAZE;;0.8248116;0.83729094
437587;-1;GAZE;;0.84635717;0.8324667
437603;-1;GAZE;;0.8379553;0.84607595
437634;-1;GAZE;;0.84409934;0.8419087
437649;-1;GAZE;;0.8468503;0.8410005
437669;-1;GAZE;;0.8472479;0.83903486
437711;-1;GAZE;;0.8570969;0.872025
437774;-1;GAZE;;0.7611467;0.8357661
437790;-1;GAZE;;0.7148539;0.79632306
438154;-1;GAZE;;0.3686918;0.5005653
438170;-1;GAZE;;0.37943077;0.5003891
438201;-1;GAZE;;0.38269255;0.49335
438217;-1;GAZE;;0.38591757;0.48830995
438233;-1;GAZE;;0.38838416;0.4898152
438249;-1;GAZE;;0.3960634;0.4810839
438270;-1;GAZE;;0.38851845;0.49026957
438296;-1;GAZE;;0.39111063;0.48744088
438313;-1;GAZE;;0.3911126;0.48054042
439618;3;NAV_FWD;cond=1,set=1,animal_idx=3,animal_name=Hase,ids=hase_002.png;0.3911126;0.48054042
438330;-1;GAZE;;0.38648593;0.48162583
438344;-1;GAZE;;0.3868161;0.4811098
438359;-1;GAZE;;0.3896322;0.48326743
438375;-1;GAZE;;0.3888359;0.48426914
438390;-1;GAZE;;0.3877919;0.48587283
438421;-1;GAZE;;0.38316074;0.49170798
438437;-1;GAZE;;0.384706;0.495809
438452;-1;GAZE;;0.4054049;0.51669973
