ms;state;event;payload;gx;gy
187992;1;BTN_NEXT;from=consent;0.49807075;0.8070414
186749;-1;GAZE;;0.49704725;0.804153
186762;-1;GAZE;;0.49419636;0.80271137
186778;-1;GAZE;;0.49368972;0.8029291
186794;-1;GAZE;;0.49379423;0.8021351
186809;-1;GAZE;;0.4940552;0.8021301
186825;-1;GAZE;;0.49419525;0.80042267
186841;-1;GAZE;;0.4955561;0.79854345
186857;-1;GAZE;;0.49482685;0.79918283
186882;-1;GAZE;;0.49588403;0.79444957
186903;-1;GAZE;;0.49562684;0.7930318
186919;-1;GAZE;;0.4955319;0.7902701
186935;-1;GAZE;;0.4420399;0.6484582
186952;-1;GAZE;;0.41866046;0.585102
186967;-1;GAZE;;0.36704051;0.32596198
186983;-1;GAZE;;0.357848;0.2517898
187014;-1;GAZE;;0.34077874;0.16523121
187031;-1;GAZE;;0.3246857;0.06809056
187046;-1;GAZE;;0.32107565;0.051422562
187062;-1;GAZE;;0.3195421;0.069153525
187077;-1;GAZE;;0.31966725;0.073725894
187093;-1;GAZE;;0.3209832;0.07865926
187109;-1;GAZE;;0.31987986;0.07990456
187125;-1;GAZE;;0.3208709;0.08398136
187140;-1;GAZE;;0.32378423;0.1013119
187156;-1;GAZE;;0.30027363;0.12369961
187203;-1;GAZE;;0.29775476;0.12924884
187219;-1;GAZE;;0.29645267;0.12232457
187251;-1;GAZE;;0.1460306;0.21559434
187267;-1;GAZE;;0.07718714;0.25269482
187881;-1;GAZE;;0.067200445;0.10651938
187896;-1;GAZE;;0.040777385;0.09325435
187928;-1;GAZE;;0.012723947;0.1113576
187975;-1;GAZE;;3.3740254E-4;0.119929925
188022;-1;GAZE;;0.0;0.13472238
188057;-1;GAZE;;0.0034809841;0.15063533
188100;-1;GAZE;;0.0;0.16716291
188115;-1;GAZE;;0.0;0.20171833
188146;-1;GAZE;;0.0;0.2155542
188193;-1;GAZE;;0.0;0.21827818
188209;-1;GAZE;;0.0;0.2256004
188232;-1;GAZE;;0.0;0.23097217
188243;-1;GAZE;;0.0;0.23148848
188287;-1;GAZE;;0.0;0.24192312
188303;-1;GAZE;;0.008943875;0.25650483
188415;-1;GAZE;;0.038478676;0.2624211
188430;-1;GAZE;;0.07588252;0.3929118
188476;-1;GAZE;;0.049052868;0.30876237
188506;-1;GAZE;;0.026905507;0.25107196
188553;-1;GAZE;;0.010624233;0.26915923
188569;-1;GAZE;;0.0075460603;0.26796132
188601;-1;GAZE;;8.398158E-4;0.2715373
188616;-1;GAZE;;0.0;0.26837525
