participant_no;2
gender_idx;-1
age;
----
ms;state;event;payload;gx;gy
143619;1;BTN_NEXT;from=consent;0.64839494;0.89691687
172131;2;BTN_NEXT;gender_idx=1,age=40,seh=keine Sehhilfe;0.4398931;0.5430895
172132;2;EVENT_PARTICIPANT;id=20251225_183943,participant_no=2,gender_idx=1,orderIndex=2,order=20,100,1,4,animalOrderIdx=0,1,2,3,animalOrderNames=Katze,Hund,Pferd,Hase,age=40;0.4398931;0.5430895
174962;7;BTN_START_CALIB;;0.49933472;0.81317604
177497;8;CALIB_POINT_DONE;nx=0.92,ny=0.5;0.8564032;0.48955682
179707;8;CALIB_POINT_DONE;nx=0.08,ny=0.92;0.050107468;1.0
195295;8;CALIB_POINT_DONE;nx=0.5,ny=0.08;0.5291959;0.014563919
201451;8;CALIB_POINT_DONE;nx=0.92,ny=0.92;0.9677087;0.8300372
202993;8;CALIB_POINT_DONE;nx=0.5,ny=0.92;0.51852846;0.84908473
205935;8;CALIB_POINT_DONE;nx=0.08,ny=0.5;0.050072517;0.42700443
207181;8;CALIB_POINT_DONE;nx=0.08,ny=0.08;0.041675176;0.0
209736;8;CALIB_POINT_DONE;nx=0.92,ny=0.08;0.8545292;0.0330069
213474;8;BTN_NEXT;from=calibration;0.46498334;0.7190287
239645;3;EVENT_ZOOM_OPEN;cond=20,image_idx=12,image_id=katze_013.jpeg;0.5148566;0.42430878
244170;3;EVENT_SELECT;image_id=katze_013.jpeg,cond=20,set=0,animal_idx=0,animal_name=Katze;0.481165;0.16519114
252033;4;EVENT_POST_TRIAL;q_satisfaction_1_7=7,selected_id=katze_013.jpeg,cond=20,animal_idx=0,animal_name=Katze;0.4515964;0.00416623
263374;3;EVENT_ZOOM_OPEN;cond=100,image_idx=74,image_id=hund_077.png;0.44435194;0.7061284
268871;3;EVENT_SELECT;image_id=hund_077.png,cond=100,set=0,animal_idx=1,animal_name=Hund;0.49524704;0.4075382
274128;4;EVENT_POST_TRIAL;q_satisfaction_1_7=6,selected_id=hund_077.png,cond=100,animal_idx=1,animal_name=Hund;0.5075727;0.9248285
279797;3;NAV_FWD;cond=1,set=1,animal_idx=2,animal_name=Pferd,ids=pferd_002.png;0.3285949;0.35242948
281886;3;NAV_FWD;cond=1,set=2,animal_idx=2,animal_name=Pferd,ids=pferd_003.png;0.4257491;0.35812205
284735;3;EVENT_SELECT;image_id=pferd_003.png,cond=1,set=2,animal_idx=2,animal_name=Pferd;0.4835114;0.9594445
289528;4;EVENT_POST_TRIAL;q_satisfaction_1_7=7,selected_id=pferd_003.png,cond=1,animal_idx=2,animal_name=Pferd;0.5084635;0.773189
294415;3;EVENT_ZOOM_OPEN;cond=4,image_idx=0,image_id=hase_001.png;0.4458467;0.2979464
297878;3;EVENT_SELECT;image_id=hase_001.png,cond=4,set=0,animal_idx=3,animal_name=Hase;0.45654726;0.7578127
304197;4;EVENT_POST_TRIAL;q_satisfaction_1_7=7,selected_id=hase_001.png,cond=4,animal_idx=3,animal_name=Hase;0.44532257;0.41561884
325661;5;EVENT_FINAL_FAVORITE;fav=4;0.5042744;0.734776
331092;6;BTN_EXIT;from=thanks;0.5478059;0.0
