ms;state;event;payload;gx;gy
263374;3;EVENT_ZOOM_OPEN;cond=100,image_idx=74,image_id=hund_077.png;0.44435194;0.7061284
251373;-1;GAZE;;0.44515958;0.7035927
251394;-1;GAZE;;0.44553033;0.7028886
251409;-1;GAZE;;0.36370748;0.6981788
251425;-1;GAZE;;0.34528953;0.7037005
251441;-1;GAZE;;0.36148193;0.70054823
251473;-1;GAZE;;0.37870413;0.6925354
251519;-1;GAZE;;0.4921608;0.6662863
251537;-1;GAZE;;0.49638277;0.6717723
251567;-1;GAZE;;0.49640608;0.67133766
251583;-1;GAZE;;0.49374852;0.66439074
251599;-1;GAZE;;0.4929999;0.6626634
251614;-1;GAZE;;0.49255332;0.66163427
251630;-1;GAZE;;0.49224657;0.6641253
251645;-1;GAZE;;0.49179417;0.6686076
251693;-1;GAZE;;0.491942;0.66841936
251708;-1;GAZE;;0.49182627;0.66800916
251723;-1;GAZE;;0.4917267;0.36220044
251739;-1;GAZE;;0.5484548;0.32148775
251755;-1;GAZE;;0.54988784;0.32218
251770;-1;GAZE;;0.538161;0.32942617
251785;-1;GAZE;;0.56642634;0.32287842
251801;-1;GAZE;;0.5590735;0.32793236
251822;-1;GAZE;;0.567543;0.33223253
251848;-1;GAZE;;0.55045205;0.34286103
251863;-1;GAZE;;0.45356706;0.40920508
251879;-1;GAZE;;0.46990114;0.39718783
251896;-1;GAZE;;0.4495109;0.4141134
251927;-1;GAZE;;0.44170004;0.42955333
251943;-1;GAZE;;0.47691447;0.6224828
251968;-1;GAZE;;0.47010148;0.6672979
251990;-1;GAZE;;0.46419197;0.7472271
252005;-1;GAZE;;0.46478233;0.74726206
252021;-1;GAZE;;0.46641582;0.74934417
252036;-1;GAZE;;0.47171083;0.7582147
252051;-1;GAZE;;0.47112054;0.754546
252067;-1;GAZE;;0.46993902;0.7404017
252083;-1;GAZE;;0.46646646;0.72940904
252098;-1;GAZE;;0.4574446;0.69578165
252123;-1;GAZE;;0.4567745;0.6832386
