participant_id;participant_no;gender_idx;age;trial_index;condition;set_index;image_ids_shown;selected_image_id;zoom_count;regen_count;start_ms;select_ms;rt_ms
20260117_143106;16;1;23;0;1;26;katze_028.jpg;katze_028.jpg;0;0;270339;273413;3074
20260117_143106;16;1;23;1;4;0;hund_001.png,hund_002.png,hund_003.png,hund_004.png;hund_002.png;1;0;276954;285449;8495
20260117_143106;16;1;23;2;20;1;pferd_021.png,pferd_022.png,pferd_023.png,pferd_024.png,pferd_025.png,pferd_026.png,pferd_027.png,pferd_028.png,pferd_029.png,pferd_030.png,pferd_031.png,pferd_032.png,pferd_033.png,pferd_034.png,pferd_035.png,pferd_036.png,pferd_037.png,pferd_038.png,pferd_039.png,pferd_040.png;pferd_023.png;1;0;301868;309613;7745
20260117_143106;16;1;23;3;100;0;hase_001.png,hase_002.png,hase_003.png,hase_004.png,hase_005.png,hase_006.png,hase_007.png,hase_008.png,hase_009.png,hase_010.png,hase_011.png,hase_012.png,hase_013.png,hase_014.png,hase_015.png,hase_016.png,hase_017.png,hase_018.png,hase_019.png,hase_020.png,hase_021.png,hase_022.png,hase_023.png,hase_024.png,hase_025.png,hase_026.png,hase_027.png,hase_028.png,hase_029.png,hase_030.png,hase_031.png,hase_032.png,hase_033.png,hase_034.png,hase_035.png,hase_036.png,hase_037.png,hase_038.png,hase_039.png,hase_040.png,hase_041.png,hase_042.png,hase_043.png,hase_044.png,hase_045.png,hase_046.png,hase_047.png,hase_048.png,hase_049.png,hase_050.png,hase_051.png,hase_052.png,hase_053.png,hase_054.png,hase_055.png,hase_056.png,hase_057.png,hase_058.png,hase_059.png,hase_060.png,hase_061.png,hase_062.png,hase_063.png,hase_064.png,hase_065.png,hase_066.png,hase_067.png,hase_068.png,hase_069.png,hase_070.png,hase_071.png,hase_072.png,hase_073.png,hase_074.png,hase_075.png,hase_076.png,hase_077.png,hase_078.png,hase_079.png,hase_080.png,hase_081.png,hase_082.png,hase_083.png,hase_084.png,hase_085.png,hase_086.png,hase_087.png,hase_088.png,hase_089.png,hase_090.png,hase_091.png,hase_092.png,hase_093.png,hase_094.png,hase_095.png,hase_096.png,hase_097.png,hase_098.png,hase_099.png,hase_100.png;hase_089.png;1;0;314937;335521;20584
