ms;state;event;payload;gx;gy
160805;1;BTN_NEXT;from=consent;0.14717251;0.45076063
155912;-1;GAZE;;0.14901003;0.43105543
155931;-1;GAZE;;0.14723177;0.42927274
155948;-1;GAZE;;0.14673902;0.429438
155971;-1;GAZE;;0.14705619;0.4304563
155987;-1;GAZE;;0.14600475;0.42487845
156003;-1;GAZE;;0.14979051;0.41819942
156018;-1;GAZE;;0.14986919;0.41856793
156034;-1;GAZE;;0.14990251;0.41926533
156049;-1;GAZE;;0.15060295;0.42057076
156066;-1;GAZE;;0.1502281;0.4210832
156082;-1;GAZE;;0.14963119;0.422416
156095;-1;GAZE;;0.14997974;0.42078504
156112;-1;GAZE;;0.15272388;0.42484188
156143;-1;GAZE;;0.1585146;0.4265264
156159;-1;GAZE;;0.19065882;0.4581758
156174;-1;GAZE;;0.1912852;0.4589063
156189;-1;GAZE;;0.26365992;0.52724296
156218;-1;GAZE;;0.4152815;0.6654006
156227;-1;GAZE;;0.4275571;0.6745216
156252;-1;GAZE;;0.5326768;0.77903146
156267;-1;GAZE;;0.530713;0.7732182
156283;-1;GAZE;;0.53351814;0.7713037
156298;-1;GAZE;;0.5410539;0.7687748
156314;-1;GAZE;;0.5421708;0.7673392
156330;-1;GAZE;;0.5449679;0.7677631
156345;-1;GAZE;;0.54692334;0.7698791
156363;-1;GAZE;;0.54329383;0.77505696
156392;-1;GAZE;;0.54330784;0.776581
156407;-1;GAZE;;0.54696405;0.77392775
156423;-1;GAZE;;0.5389681;0.7909212
156439;-1;GAZE;;0.53433627;0.79853576
156455;-1;GAZE;;0.53483856;0.79991776
156471;-1;GAZE;;0.53536105;0.79882556
156488;-1;GAZE;;0.53545207;0.7974616
156518;-1;GAZE;;0.5350574;0.79635763
156534;-1;GAZE;;0.53590965;0.7977737
156549;-1;GAZE;;0.534937;0.79619217
156564;-1;GAZE;;0.48680514;0.75679433
156580;-1;GAZE;;0.33334568;0.63650143
156596;-1;GAZE;;0.23004445;0.5514857
156612;-1;GAZE;;0.17621969;0.49900636
156628;-1;GAZE;;0.16050233;0.4819111
156644;-1;GAZE;;0.15459643;0.47750697
156667;-1;GAZE;;0.15243557;0.47760332
156678;-1;GAZE;;0.1509415;0.4674807
156696;-1;GAZE;;0.14502953;0.46759257
156724;-1;GAZE;;0.14507292;0.46552944
156756;-1;GAZE;;0.14768054;0.45803767
156772;-1;GAZE;;0.14943986;0.4499864
156788;-1;GAZE;;0.12216197;0.3059854
156813;-1;GAZE;;0.121174455;0.2997807
156831;-1;GAZE;;0.118943445;0.28865567
156845;-1;GAZE;;0.11525009;0.26767525
156859;-1;GAZE;;0.11546465;0.2658662
156876;-1;GAZE;;0.115139484;0.26757196
156890;-1;GAZE;;0.115132675;0.26532283
156903;-1;GAZE;;0.1152535;0.2647789
156922;-1;GAZE;;0.11510297;0.26588544
156940;-1;GAZE;;0.11533892;0.2731397
156967;-1;GAZE;;0.11577029;0.27217793
156990;-1;GAZE;;0.11560477;0.27270505
157005;-1;GAZE;;0.1161625;0.27045205
157021;-1;GAZE;;0.116114065;0.2707188
157037;-1;GAZE;;0.11729189;0.27208808
157052;-1;GAZE;;0.117289744;0.27211273
157068;-1;GAZE;;0.1183162;0.27283767
157083;-1;GAZE;;0.12016405;0.27370688
157098;-1;GAZE;;0.12693742;0.2773192
157130;-1;GAZE;;0.12891595;0.28159836
157146;-1;GAZE;;0.1304561;0.2832181
157161;-1;GAZE;;0.13100848;0.28162202
157177;-1;GAZE;;0.13053848;0.28620502
157193;-1;GAZE;;0.12890448;0.28259656
157209;-1;GAZE;;0.12830937;0.28337178
157225;-1;GAZE;;0.12800995;0.28321365
157241;-1;GAZE;;0.12799692;0.2848106
157263;-1;GAZE;;0.13076499;0.2981238
157289;-1;GAZE;;0.13056795;0.2976468
157304;-1;GAZE;;0.13154791;0.3140944
157320;-1;GAZE;;0.12859595;0.33833557
157336;-1;GAZE;;0.12817976;0.34900236
157352;-1;GAZE;;0.127111;0.36140284
157367;-1;GAZE;;0.1271746;0.36229873
157383;-1;GAZE;;0.12716039;0.3608021
157399;-1;GAZE;;0.12659565;0.36237717
157417;-1;GAZE;;0.1276957;0.35923105
157430;-1;GAZE;;0.12653507;0.35616815
157446;-1;GAZE;;0.12600115;0.35384694
157462;-1;GAZE;;0.12072141;0.34252918
157478;-1;GAZE;;0.119474664;0.34180656
157494;-1;GAZE;;0.117084414;0.34376463
157509;-1;GAZE;;0.11614992;0.34352136
157525;-1;GAZE;;0.11923883;0.35272738
157541;-1;GAZE;;0.11785309;0.35155165
157567;-1;GAZE;;0.11623124;0.35210833
157579;-1;GAZE;;0.12270699;0.35547456
157597;-1;GAZE;;0.12323656;0.3561621
157615;-1;GAZE;;0.12024697;0.3556672
157622;-1;GAZE;;0.115833774;0.35841662
157651;-1;GAZE;;0.108207904;0.37479812
157666;-1;GAZE;;0.106166504;0.38285038
157682;-1;GAZE;;0.10453172;0.38938436
157698;-1;GAZE;;0.106859356;0.39223266
157713;-1;GAZE;;0.10524381;0.39541525
157732;-1;GAZE;;0.10878229;0.39302066
157760;-1;GAZE;;0.106268264;0.3962412
157775;-1;GAZE;;0.10856671;0.38891435
157792;-1;GAZE;;0.10861897;0.38652882
157806;-1;GAZE;;0.10855744;0.38435227
157822;-1;GAZE;;0.11013497;0.38601074
157837;-1;GAZE;;0.10879008;0.38638836
157867;-1;GAZE;;0.1082118;0.38187078
157884;-1;GAZE;;0.10875141;0.38502935
157899;-1;GAZE;;0.11211266;0.39728153
157914;-1;GAZE;;0.11259891;0.39998242
157930;-1;GAZE;;0.11236395;0.39730772
157946;-1;GAZE;;0.11091323;0.39275348
157962;-1;GAZE;;0.11007295;0.3898893
157978;-1;GAZE;;0.10965111;0.38555527
157993;-1;GAZE;;0.109457344;0.38160127
158020;-1;GAZE;;0.10900673;0.37508368
158041;-1;GAZE;;0.1113159;0.377632
158057;-1;GAZE;;0.11348648;0.37864137
158073;-1;GAZE;;0.11397009;0.37826753
158087;-1;GAZE;;0.1135157;0.38187173
158103;-1;GAZE;;0.11289334;0.37760672
158119;-1;GAZE;;0.11171708;0.37810615
158134;-1;GAZE;;0.1098485;0.37775362
158150;-1;GAZE;;0.1098647;0.37560025
158165;-1;GAZE;;0.1093261;0.37048063
158182;-1;GAZE;;0.108240016;0.36412993
158213;-1;GAZE;;0.110553004;0.37216738
158229;-1;GAZE;;0.11338353;0.37926745
158245;-1;GAZE;;0.11449259;0.37831432
158261;-1;GAZE;;0.11589134;0.38196295
158277;-1;GAZE;;0.11897834;0.3864595
158293;-1;GAZE;;0.11944065;0.38916498
158317;-1;GAZE;;0.11996857;0.39328682
158334;-1;GAZE;;0.11861389;0.39284694
158343;-1;GAZE;;0.10996417;0.38226944
158363;-1;GAZE;;0.10816911;0.38543427
158380;-1;GAZE;;0.109036155;0.39093095
158389;-1;GAZE;;0.108960524;0.3905246
158407;-1;GAZE;;0.11230756;0.3896973
158425;-1;GAZE;;0.11254163;0.39097133
158451;-1;GAZE;;0.11034083;0.39072925
158470;-1;GAZE;;0.11122165;0.3967358
158482;-1;GAZE;;0.1104425;0.39597157
158498;-1;GAZE;;0.10886033;0.3944992
158528;-1;GAZE;;0.10413477;0.3960976
158543;-1;GAZE;;0.10405347;0.3967807
158575;-1;GAZE;;0.10369183;0.39754406
158590;-1;GAZE;;0.10432042;0.40017566
158614;-1;GAZE;;0.10384987;0.3959983
158638;-1;GAZE;;0.1044668;0.3972194
158654;-1;GAZE;;0.10584323;0.39709795
158670;-1;GAZE;;0.10615863;0.39621788
158686;-1;GAZE;;0.10405821;0.39469865
158702;-1;GAZE;;0.10417398;0.39459637
158717;-1;GAZE;;0.104930304;0.39448577
158733;-1;GAZE;;0.10489319;0.39465937
158749;-1;GAZE;;0.10487533;0.39587367
158767;-1;GAZE;;0.10499729;0.39335838
158796;-1;GAZE;;0.104799025;0.39312792
158827;-1;GAZE;;0.10521708;0.39128235
158842;-1;GAZE;;0.10490699;0.38938284
158873;-1;GAZE;;0.10133401;0.38321507
158889;-1;GAZE;;0.10008953;0.38114616
158915;-1;GAZE;;0.099518485;0.37942934
158935;-1;GAZE;;0.09990999;0.38011736
158950;-1;GAZE;;0.10052904;0.3783385
158965;-1;GAZE;;0.09989142;0.3759354
158981;-1;GAZE;;0.10032966;0.3739448
158997;-1;GAZE;;0.1007075;0.37782788
159013;-1;GAZE;;0.10229322;0.38228488
159029;-1;GAZE;;0.1030319;0.38754356
159044;-1;GAZE;;0.10144245;0.3945931
159065;-1;GAZE;;0.10149295;0.39696777
159092;-1;GAZE;;0.10207736;0.39827588
159108;-1;GAZE;;0.11982747;0.50636697
159123;-1;GAZE;;0.12323318;0.5206376
159140;-1;GAZE;;0.1258981;0.53552085
159155;-1;GAZE;;0.12287267;0.5444516
159187;-1;GAZE;;0.12101878;0.5548284
159203;-1;GAZE;;0.12347642;0.55639833
159219;-1;GAZE;;0.12730505;0.55309224
159234;-1;GAZE;;0.126736;0.55238616
159250;-1;GAZE;;0.12744671;0.55010605
159266;-1;GAZE;;0.1299214;0.5463232
159282;-1;GAZE;;0.1318854;0.54862654
159298;-1;GAZE;;0.13061878;0.5480276
159313;-1;GAZE;;0.13245837;0.5492451
159329;-1;GAZE;;0.13128088;0.545878
159345;-1;GAZE;;0.131718;0.5191999
159375;-1;GAZE;;0.12758026;0.48758376
159390;-1;GAZE;;0.122527406;0.4633882
159406;-1;GAZE;;0.10584902;0.38850215
159422;-1;GAZE;;0.10461874;0.38201877
159437;-1;GAZE;;0.104833834;0.38138124
159452;-1;GAZE;;0.11220208;0.3832929
159468;-1;GAZE;;0.11210333;0.38322672
159484;-1;GAZE;;0.11139453;0.38330656
159514;-1;GAZE;;0.11512192;0.38223082
159548;-1;GAZE;;0.11574373;0.38208708
159563;-1;GAZE;;0.1155793;0.37810794
159578;-1;GAZE;;0.11168177;0.37466204
159594;-1;GAZE;;0.11126688;0.37382802
159609;-1;GAZE;;0.1139157;0.37492314
159625;-1;GAZE;;0.112676874;0.3738976
159640;-1;GAZE;;0.11340132;0.37356603
159669;-1;GAZE;;0.10263129;0.36498562
159687;-1;GAZE;;0.10862447;0.36626357
159702;-1;GAZE;;0.10791279;0.36531827
159718;-1;GAZE;;0.1074024;0.35747072
159733;-1;GAZE;;0.10790004;0.35812426
159749;-1;GAZE;;0.109296784;0.3559757
159764;-1;GAZE;;0.124588884;0.5190259
159780;-1;GAZE;;0.13146544;0.5843374
159796;-1;GAZE;;0.13253428;0.59261155
159818;-1;GAZE;;0.13127844;0.5828969
159829;-1;GAZE;;0.13287666;0.5932579
159858;-1;GAZE;;0.13616182;0.5956691
159874;-1;GAZE;;0.13636895;0.5960805
159892;-1;GAZE;;0.13580568;0.5949731
159908;-1;GAZE;;0.13590652;0.596524
159921;-1;GAZE;;0.13555808;0.5981784
159937;-1;GAZE;;0.13520445;0.6031085
159967;-1;GAZE;;0.13382266;0.59936374
159983;-1;GAZE;;0.13262455;0.5982244
