participant_no;16
gender_idx;-1
age;
----
ms;state;event;payload;gx;gy
160805;1;BTN_NEXT;from=consent;0.14717251;0.45076063
172099;2;BTN_NEXT;gender_idx=1,age=23,seh=keine Sehhilfe;0.51409;0.86328155
172100;2;EVENT_PARTICIPANT;id=20260117_143106,participant_no=16,gender_idx=1,orderIndex=0,order=1,4,20,100,animalOrderIdx=0,1,2,3,animalOrderNames=Katze,Hund,Pferd,Hase,age=23;0.51409;0.86328155
191688;7;BTN_START_CALIB;;0.5640004;0.8465714
200263;8;CALIB_POINT_DONE;nx=0.08,ny=0.08;0.14710675;0.14764722
201682;8;CALIB_POINT_DONE;nx=0.5,ny=0.08;0.5349238;0.15242039
202922;8;CALIB_POINT_DONE;nx=0.92,ny=0.08;0.9287838;0.1481828
204076;8;CALIB_POINT_DONE;nx=0.92,ny=0.5;0.9415602;0.5174663
205280;8;CALIB_POINT_DONE;nx=0.92,ny=0.92;0.93389165;0.9174968
206457;8;CALIB_POINT_DONE;nx=0.5,ny=0.92;0.54394853;0.9350131
207746;8;CALIB_POINT_DONE;nx=0.08,ny=0.92;0.13570642;0.96901107
208987;8;CALIB_POINT_DONE;nx=0.08,ny=0.5;0.15142843;0.54480606
211009;8;BTN_NEXT;from=calibration;0.5482592;0.8779292
215863;3;NAV_FWD;cond=1,set=1,animal_idx=0,animal_name=Katze,ids=katze_002.png;0.571272;0.43483213
218349;3;NAV_FWD;cond=1,set=2,animal_idx=0,animal_name=Katze,ids=katze_003.png;0.5841225;0.42642263
219555;3;NAV_FWD;cond=1,set=3,animal_idx=0,animal_name=Katze,ids=katze_004.png;0.56240875;0.39840013
222135;3;NAV_FWD;cond=1,set=4,animal_idx=0,animal_name=Katze,ids=katze_005.png;0.48697138;0.436547
223303;3;NAV_FWD;cond=1,set=5,animal_idx=0,animal_name=Katze,ids=katze_006.png;0.49550855;0.41515565
229821;3;NAV_FWD;cond=1,set=6,animal_idx=0,animal_name=Katze,ids=katze_007.png;0.5617259;0.48146468
232529;3;NAV_FWD;cond=1,set=7,animal_idx=0,animal_name=Katze,ids=katze_008.jpeg;0.5180749;0.3927714
233791;3;NAV_FWD;cond=1,set=8,animal_idx=0,animal_name=Katze,ids=katze_009.png;0.47535363;0.38509122
235033;3;NAV_FWD;cond=1,set=9,animal_idx=0,animal_name=Katze,ids=katze_010.png;0.6435216;0.6573588
236265;3;NAV_FWD;cond=1,set=10,animal_idx=0,animal_name=Katze,ids=katze_011.png;0.4945845;0.4438169
237565;3;NAV_FWD;cond=1,set=11,animal_idx=0,animal_name=Katze,ids=katze_012.png;0.5284782;0.3693098
