participant_no;18
gender_idx;-1
age;
----
ms;state;event;payload;gx;gy
387000;1;BTN_NEXT;from=consent;0.47965607;0.5753146
409657;2;BTN_NEXT;gender_idx=0,age=52,seh=keine Sehhilfe;0.46351415;0.792056
409657;2;EVENT_PARTICIPANT;id=20260117_145725,participant_no=18,gender_idx=0,orderIndex=2,order=20,100,1,4,animalOrderIdx=0,1,2,3,animalOrderNames=Katze,Hund,Pferd,Hase,age=52;0.46351415;0.792056
416579;7;BTN_START_CALIB;;0.44754112;0.8243094
420494;8;CALIB_POINT_DONE;nx=0.08,ny=0.08;0.06324231;0.083806545
421867;8;CALIB_POINT_DONE;nx=0.08,ny=0.5;0.08222293;0.4460607
423199;8;CALIB_POINT_DONE;nx=0.08,ny=0.92;0.06624857;0.945833
424461;8;CALIB_POINT_DONE;nx=0.5,ny=0.92;0.50023097;0.9148891
425744;8;CALIB_POINT_DONE;nx=0.92,ny=0.92;0.9018706;0.92352176
427391;8;CALIB_POINT_DONE;nx=0.92,ny=0.5;0.9129089;0.42764372
429209;8;CALIB_POINT_DONE;nx=0.92,ny=0.08;0.9080501;0.0041638073
430450;8;CALIB_POINT_DONE;nx=0.5,ny=0.08;0.49652004;0.037239708
433306;8;BTN_NEXT;from=calibration;0.48773772;0.8633547
469237;3;EVENT_ZOOM_OPEN;cond=20,image_idx=7,image_id=katze_008.jpeg;0.4972903;0.353429
472578;3;EVENT_SELECT;image_id=katze_008.jpeg,cond=20,set=0,animal_idx=0,animal_name=Katze;0.4160052;0.25265524
479820;4;EVENT_POST_TRIAL;q_satisfaction_1_7=6,selected_id=katze_008.jpeg,cond=20,animal_idx=0,animal_name=Katze;0.4451373;0.16995052
508083;3;EVENT_ZOOM_OPEN;cond=100,image_idx=0,image_id=hund_001.png;0.13216181;0.08637096
513236;3;EVENT_ZOOM_CLOSE;image_id=hund_001.png,cond=100;0.5468366;0.27598533
519927;3;EVENT_ZOOM_OPEN;cond=100,image_idx=59,image_id=hund_062.png;0.86034393;0.4755976
523820;3;EVENT_ZOOM_CLOSE;image_id=hund_062.png,cond=100;0.49173626;0.30024442
531073;3;EVENT_ZOOM_OPEN;cond=100,image_idx=66,image_id=hund_069.png;0.62474424;0.5607425
535369;3;EVENT_SELECT;image_id=hund_069.png,cond=100,set=0,animal_idx=1,animal_name=Hund;0.5553821;0.30099294
539144;4;EVENT_POST_TRIAL;q_satisfaction_1_7=6,selected_id=hund_069.png,cond=100,animal_idx=1,animal_name=Hund;0.3330441;0.5392255
548019;3;NAV_FWD;cond=1,set=1,animal_idx=2,animal_name=Pferd,ids=pferd_002.png;0.7976332;0.76738065
556352;3;NAV_FWD;cond=1,set=2,animal_idx=2,animal_name=Pferd,ids=pferd_003.png;0.8797982;0.86413854
561233;3;NAV_FWD;cond=1,set=3,animal_idx=2,animal_name=Pferd,ids=pferd_004.png;0.53321147;0.30854115
565222;3;NAV_FWD;cond=1,set=4,animal_idx=2,animal_name=Pferd,ids=pferd_005.png;0.49167338;0.3703501
566702;3;NAV_FWD;cond=1,set=5,animal_idx=2,animal_name=Pferd,ids=pferd_006.png;0.4926032;0.31710002
568012;3;NAV_FWD;cond=1,set=6,animal_idx=2,animal_name=Pferd,ids=pferd_007.png;0.56376755;0.42285296
569653;3;NAV_FWD;cond=1,set=7,animal_idx=2,animal_name=Pferd,ids=pferd_008.png;0.42626518;0.31242487
571640;3;NAV_FWD;cond=1,set=8,animal_idx=2,animal_name=Pferd,ids=pferd_009.png;0.44754028;0.41836864
572977;3;NAV_FWD;cond=1,set=9,animal_idx=2,animal_name=Pferd,ids=pferd_010.png;0.3755449;0.24572791
574421;3;NAV_FWD;cond=1,set=10,animal_idx=2,animal_name=Pferd,ids=pferd_011.png;0.5345061;0.4052736
575768;3;NAV_FWD;cond=1,set=11,animal_idx=2,animal_name=Pferd,ids=pferd_012.png;0.5010666;0.32847494
577102;3;NAV_FWD;cond=1,set=12,animal_idx=2,animal_name=Pferd,ids=pferd_013.png;0.4958852;0.40151483
578189;3;NAV_FWD;cond=1,set=13,animal_idx=2,animal_name=Pferd,ids=pferd_014.png;0.5037936;0.3472751
579201;3;NAV_FWD;cond=1,set=14,animal_idx=2,animal_name=Pferd,ids=pferd_015.png;0.3410204;0.27016184
580307;3;NAV_FWD;cond=1,set=15,animal_idx=2,animal_name=Pferd,ids=pferd_016.png;0.39009315;0.23473026
584855;3;NAV_FWD;cond=1,set=16,animal_idx=2,animal_name=Pferd,ids=pferd_017.png;0.5574041;0.3515522
585725;3;NAV_FWD;cond=1,set=17,animal_idx=2,animal_name=Pferd,ids=pferd_018.png;0.51411885;0.23384161
587285;3;NAV_FWD;cond=1,set=18,animal_idx=2,animal_name=Pferd,ids=pferd_019.png;0.5155998;0.38242975
588205;3;NAV_FWD;cond=1,set=19,animal_idx=2,animal_name=Pferd,ids=pferd_020.png;0.5659992;0.28121307
589486;3;NAV_FWD;cond=1,set=20,animal_idx=2,animal_name=Pferd,ids=pferd_021.png;0.49452785;0.34082603
590511;3;NAV_FWD;cond=1,set=21,animal_idx=2,animal_name=Pferd,ids=pferd_022.png;0.5555179;0.2632701
591646;3;NAV_FWD;cond=1,set=22,animal_idx=2,animal_name=Pferd,ids=pferd_023.png;0.36958387;0.23526086
592742;3;NAV_FWD;cond=1,set=23,animal_idx=2,animal_name=Pferd,ids=pferd_024.png;0.44758576;0.14570287
593592;3;NAV_FWD;cond=1,set=24,animal_idx=2,animal_name=Pferd,ids=pferd_025.png;0.39492097;0.21751063
594659;3;NAV_FWD;cond=1,set=25,animal_idx=2,animal_name=Pferd,ids=pferd_026.png;0.5486184;0.16957149
595617;3;NAV_FWD;cond=1,set=26,animal_idx=2,animal_name=Pferd,ids=pferd_027.png;0.6183957;0.28242263
596451;3;NAV_FWD;cond=1,set=27,animal_idx=2,animal_name=Pferd,ids=pferd_028.png;0.57479185;0.2547094
597309;3;NAV_FWD;cond=1,set=28,animal_idx=2,animal_name=Pferd,ids=pferd_029.png;0.6229992;0.2730921
598102;3;NAV_FWD;cond=1,set=29,animal_idx=2,animal_name=Pferd,ids=pferd_030.png;0.41303313;0.3350492
598970;3;NAV_FWD;cond=1,set=30,animal_idx=2,animal_name=Pferd,ids=pferd_031.png;0.55475104;0.30346072
600069;3;NAV_FWD;cond=1,set=31,animal_idx=2,animal_name=Pferd,ids=pferd_032.png;0.4582595;0.3340042
600961;3;NAV_FWD;cond=1,set=32,animal_idx=2,animal_name=Pferd,ids=pferd_033.png;0.4844621;0.2760625
602096;3;NAV_FWD;cond=1,set=33,animal_idx=2,animal_name=Pferd,ids=pferd_034.png;0.54739726;0.2984461
604145;3;NAV_BACK;cond=1,set=32,animal_idx=2,animal_name=Pferd,ids=pferd_033.png;0.5001146;0.35714996
604746;3;NAV_BACK;cond=1,set=31,animal_idx=2,animal_name=Pferd,ids=pferd_032.png;0.5605658;0.33371454
604978;3;NAV_BACK;cond=1,set=30,animal_idx=2,animal_name=Pferd,ids=pferd_031.png;0.55226475;0.29740193
605237;3;NAV_BACK;cond=1,set=29,animal_idx=2,animal_name=Pferd,ids=pferd_030.png;0.55807525;0.2934731
605470;3;NAV_BACK;cond=1,set=28,animal_idx=2,animal_name=Pferd,ids=pferd_029.png;0.48880967;0.30567867
606148;3;NAV_BACK;cond=1,set=27,animal_idx=2,animal_name=Pferd,ids=pferd_028.png;0.5673191;0.33319744
606497;3;NAV_BACK;cond=1,set=26,animal_idx=2,animal_name=Pferd,ids=pferd_027.png;0.436707;0.34843343
