ms;state;event;payload;gx;gy
617091;-1;GAZE;;0.49685818;0.36770776
617120;-1;GAZE;;0.48551247;0.3619186
617136;-1;GAZE;;0.4781558;0.36199304
617152;-1;GAZE;;0.46869075;0.37144715
617167;-1;GAZE;;0.46911412;0.3689176
617199;-1;GAZE;;0.45787606;0.3767799
617213;-1;GAZE;;0.45675638;0.38101524
617229;-1;GAZE;;0.45556217;0.38112414
617244;-1;GAZE;;0.45535848;0.38617018
617260;-1;GAZE;;0.45602173;0.3835458
617276;-1;GAZE;;0.45497382;0.38399744
617292;-1;GAZE;;0.45469224;0.38067654
617308;-1;GAZE;;0.45464557;0.3784581
617323;-1;GAZE;;0.45305428;0.38301125
617345;-1;GAZE;;0.45296535;0.37828586
617371;-1;GAZE;;0.452085;0.39164925
617386;-1;GAZE;;0.45443317;0.3775594
617402;-1;GAZE;;0.45573303;0.36826468
617417;-1;GAZE;;0.45482984;0.37130934
617433;-1;GAZE;;0.452697;0.38072848
617449;-1;GAZE;;0.45058694;0.3878991
617480;-1;GAZE;;0.45147935;0.38322422
617512;-1;GAZE;;0.44622242;0.40156358
617528;-1;GAZE;;0.4460287;0.40176982
617560;-1;GAZE;;0.538943;0.30456194
617576;-1;GAZE;;0.54585755;0.29829773
617592;-1;GAZE;;0.55378264;0.29183593
617608;-1;GAZE;;0.55451393;0.29480934
617623;-1;GAZE;;0.56800145;0.2967114
617650;-1;GAZE;;0.5675204;0.29625157
617661;-1;GAZE;;0.5969019;0.2827745
617678;-1;GAZE;;0.5973509;0.2842113
617701;-1;GAZE;;0.6087888;0.2769921
617716;-1;GAZE;;0.6272133;0.26574692
617732;-1;GAZE;;0.6560847;0.24695002
617747;-1;GAZE;;0.65671515;0.24730991
617763;-1;GAZE;;0.6567485;0.24746329
617779;-1;GAZE;;0.65691066;0.24427578
617811;-1;GAZE;;0.6550807;0.24451709
620998;3;NAV_BACK;cond=1,set=11,animal_idx=2,animal_name=Pferd,ids=pferd_012.png;0.6550807;0.24451709
617827;-1;GAZE;;0.6541596;0.24405518
617842;-1;GAZE;;0.6537274;0.24229454
617860;-1;GAZE;;0.65539336;0.2392922
617889;-1;GAZE;;0.6552452;0.24038327
617905;-1;GAZE;;0.6576061;0.24232388
617935;-1;GAZE;;0.6601792;0.24182284
617952;-1;GAZE;;0.6590208;0.24372968
617967;-1;GAZE;;0.656643;0.24651037
617982;-1;GAZE;;0.6571677;0.24907328
617998;-1;GAZE;;0.65732056;0.24802986
