ms;state;event;payload;gx;gy
697667;-1;GAZE;;0.27683613;0.189056
697683;-1;GAZE;;0.28039172;0.18308392
697699;-1;GAZE;;0.28010222;0.19218957
697715;-1;GAZE;;0.28000328;0.19295512
697743;-1;GAZE;;0.28016117;0.19403853
697763;-1;GAZE;;0.27978352;0.19606896
697779;-1;GAZE;;0.27867225;0.19710666
697794;-1;GAZE;;0.2790509;0.19050796
697810;-1;GAZE;;0.2793841;0.1873773
697826;-1;GAZE;;0.27932504;0.18688047
697841;-1;GAZE;;0.27937195;0.18798774
697856;-1;GAZE;;0.2793802;0.1883269
697872;-1;GAZE;;0.28095037;0.18983206
697890;-1;GAZE;;0.28249314;0.19636102
697920;-1;GAZE;;0.28165025;0.19745032
697936;-1;GAZE;;0.28038886;0.20141871
697952;-1;GAZE;;0.28032115;0.20083956
697967;-1;GAZE;;0.28004682;0.20016614
697983;-1;GAZE;;0.28006306;0.19967356
697999;-1;GAZE;;0.28120553;0.20153822
698015;-1;GAZE;;0.28146604;0.1994707
698042;-1;GAZE;;0.28000218;0.19270372
698063;-1;GAZE;;0.2813415;0.19319223
698079;-1;GAZE;;0.28022796;0.19142382
698095;-1;GAZE;;0.27737483;0.19509993
698111;-1;GAZE;;0.27084762;0.21367775
698127;-1;GAZE;;0.26667973;0.24639378
698143;-1;GAZE;;0.2662524;0.25010392
698158;-1;GAZE;;0.2657884;0.2555561
698174;-1;GAZE;;0.2623042;0.27546757
698193;-1;GAZE;;0.26014847;0.29073635
698205;-1;GAZE;;0.25984153;0.29040337
698221;-1;GAZE;;0.26013404;0.28752312
698237;-1;GAZE;;0.26025355;0.28504914
698253;-1;GAZE;;0.25974432;0.2991148
698269;-1;GAZE;;0.26612338;0.4910849
698285;-1;GAZE;;0.26620376;0.4944297
698301;-1;GAZE;;0.2657677;0.48134953
698317;-1;GAZE;;0.2673317;0.51090306
698340;-1;GAZE;;0.26989892;0.5354327
698365;-1;GAZE;;0.27097118;0.53690726
698380;-1;GAZE;;0.27101013;0.53499395
698396;-1;GAZE;;0.26965538;0.53170514
698412;-1;GAZE;;0.2697665;0.52895
698428;-1;GAZE;;0.2695423;0.53134716
698443;-1;GAZE;;0.26814333;0.53931934
698459;-1;GAZE;;0.26719937;0.53967375
698475;-1;GAZE;;0.26671708;0.54108006
698492;-1;GAZE;;0.26712957;0.540774
698506;-1;GAZE;;0.26924792;0.5346217
698522;-1;GAZE;;0.27085543;0.53055197
698538;-1;GAZE;;0.2723049;0.5275473
698554;-1;GAZE;;0.27072144;0.53405756
698570;-1;GAZE;;0.26974085;0.53595537
698586;-1;GAZE;;0.26696634;0.53615713
698602;-1;GAZE;;0.26446146;0.5392756
698618;-1;GAZE;;0.2653775;0.5373783
701733;3;NAV_BACK;cond=4,set=11,animal_idx=3,animal_name=Hase,ids=hase_045.png|hase_046.png|hase_047.png|hase_048.png;0.2653775;0.5373783
698642;-1;GAZE;;0.44726375;0.46175766
698665;-1;GAZE;;0.43720978;0.46603623
698681;-1;GAZE;;0.5477016;0.42763054
698697;-1;GAZE;;0.58824766;0.41567287
698713;-1;GAZE;;0.63251114;0.3969504
698728;-1;GAZE;;0.7441948;0.3393748
