ms;state;event;payload;gx;gy
167044;1;BTN_NEXT;from=consent;0.48900127;0.76917106
165950;-1;GAZE;;0.4890338;0.77063763
165972;-1;GAZE;;0.4877052;0.7709519
165988;-1;GAZE;;0.49011964;0.77074397
166003;-1;GAZE;;0.48483652;0.7732857
166019;-1;GAZE;;0.4856766;0.7736467
166034;-1;GAZE;;0.48583144;0.7692723
166050;-1;GAZE;;0.48737803;0.76997477
166066;-1;GAZE;;0.49007258;0.76649284
166082;-1;GAZE;;0.49038357;0.7689176
166103;-1;GAZE;;0.49085683;0.76258516
166130;-1;GAZE;;0.48796564;0.7577804
166145;-1;GAZE;;0.4879409;0.7564192
166161;-1;GAZE;;0.4874873;0.7557858
166177;-1;GAZE;;0.4769968;0.7536635
166193;-1;GAZE;;0.48004586;0.757724
166208;-1;GAZE;;0.48102492;0.75711125
166225;-1;GAZE;;0.48317644;0.76599854
166249;-1;GAZE;;0.48291695;0.7677569
166272;-1;GAZE;;0.48702487;0.77063036
166288;-1;GAZE;;0.4915856;0.7777976
166304;-1;GAZE;;0.49225175;0.7769364
166320;-1;GAZE;;0.49201056;0.77756566
166335;-1;GAZE;;0.4884016;0.7769121
166351;-1;GAZE;;0.48522902;0.77525705
166367;-1;GAZE;;0.46305245;0.76318294
166383;-1;GAZE;;0.15316953;0.5951477
166413;-1;GAZE;;0.10163824;0.56764627
166429;-1;GAZE;;0.11458345;0.57453674
166461;-1;GAZE;;0.11133547;0.5785111
166477;-1;GAZE;;0.11339193;0.5879683
166493;-1;GAZE;;0.11403108;0.5851355
166509;-1;GAZE;;0.11057503;0.56542045
166525;-1;GAZE;;0.110488385;0.561252
166550;-1;GAZE;;0.103617676;0.5400704
166573;-1;GAZE;;0.103122436;0.5398184
166589;-1;GAZE;;0.09298147;0.48886847
166604;-1;GAZE;;0.074294925;0.38193387
166619;-1;GAZE;;0.07138378;0.3670778
166634;-1;GAZE;;0.06785801;0.3418622
166650;-1;GAZE;;0.06324681;0.33595473
166666;-1;GAZE;;0.06057868;0.33960524
166682;-1;GAZE;;0.058988575;0.33910736
166698;-1;GAZE;;0.061515298;0.3358823
166714;-1;GAZE;;0.0586041;0.34366378
166745;-1;GAZE;;0.06541704;0.35141182
166761;-1;GAZE;;0.06325887;0.30408967
166777;-1;GAZE;;0.06348483;0.2923238
166792;-1;GAZE;;0.062144276;0.27514938
166808;-1;GAZE;;0.061686262;0.26856902
166823;-1;GAZE;;0.060468413;0.24148178
