participant_no;14
gender_idx;-1
age;
----
ms;state;event;payload;gx;gy
153313;1;BTN_NEXT;from=consent;0.48175034;0.7838936
167756;2;BTN_NEXT;gender_idx=0,age=16,seh=Brille;0.007411237;0.46981612
167757;2;EVENT_PARTICIPANT;id=20260114_173920,participant_no=14,gender_idx=0,orderIndex=2,order=20,100,1,4,animalOrderIdx=3,0,1,2,animalOrderNames=Hase,Katze,Hund,Pferd,age=16;0.007411237;0.46981612
171263;7;BTN_START_CALIB;;0.39565465;0.25029996
174265;8;CALIB_POINT_DONE;nx=0.5,ny=0.08;0.49816722;0.007515997
175672;8;CALIB_POINT_DONE;nx=0.08,ny=0.08;0.050682787;0.0
176895;8;CALIB_POINT_DONE;nx=0.08,ny=0.5;0.05452914;0.4280472
178175;8;CALIB_POINT_DONE;nx=0.08,ny=0.92;0.03929437;0.8883198
179397;8;CALIB_POINT_DONE;nx=0.5,ny=0.92;0.47238863;0.87960994
180585;8;CALIB_POINT_DONE;nx=0.92,ny=0.92;0.8983441;0.84243786
181932;8;CALIB_POINT_DONE;nx=0.92,ny=0.5;0.92041177;0.44422293
183100;8;CALIB_POINT_DONE;nx=0.92,ny=0.08;0.9123914;0.03822786
185220;8;BTN_NEXT;from=calibration;0.4130869;0.01831347
193693;3;NAV_FWD;cond=20,set=1,animal_idx=3,animal_name=Hase,ids=hase_021.png|hase_022.png|hase_023.png|hase_024.png|hase_025.png|hase_026.png|hase_027.png|hase_028.png|hase_029.png|hase_030.png|hase_031.png|hase_032.png|hase_033.png|hase_034.png|hase_035.png|hase_036.png|hase_037.png|hase_038.png|hase_039.png|hase_040.png;0.7943008;0.8951506
198265;3;EVENT_ZOOM_OPEN;cond=20,image_idx=5,image_id=hase_026.png;0.08736474;0.53685766
203068;3;EVENT_ZOOM_CLOSE;image_id=hase_026.png,cond=20;0.46947148;0.39448798
205657;3;NAV_FWD;cond=20,set=2,animal_idx=3,animal_name=Hase,ids=hase_041.png|hase_042.png|hase_043.png|hase_044.png|hase_045.png|hase_046.png|hase_047.png|hase_048.png|hase_049.png|hase_050.png|hase_051.png|hase_052.png|hase_053.png|hase_054.png|hase_055.png|hase_056.png|hase_057.png|hase_058.png|hase_059.png|hase_060.png;0.4684997;0.20065197
213388;3;NAV_FWD;cond=20,set=3,animal_idx=3,animal_name=Hase,ids=hase_061.png|hase_062.png|hase_063.png|hase_064.png|hase_065.png|hase_066.png|hase_067.png|hase_068.png|hase_069.png|hase_070.png|hase_071.png|hase_072.png|hase_073.png|hase_074.png|hase_075.png|hase_076.png|hase_077.png|hase_078.png|hase_079.png|hase_080.png;0.63880026;0.23497236
220302;3;EVENT_ZOOM_OPEN;cond=20,image_idx=7,image_id=hase_068.png;0.87319773;0.4807746
223398;3;EVENT_SELECT;image_id=hase_068.png,cond=20,set=3,animal_idx=3,animal_name=Hase;0.37743622;0.5858282
230020;4;EVENT_POST_TRIAL;q_satisfaction_1_7=5,selected_id=hase_068.png,cond=20,animal_idx=3,animal_name=Hase;0.4643873;0.8623924
270860;3;EVENT_ZOOM_OPEN;cond=100,image_idx=99,image_id=katze_14.png;0.59426004;0.75187
273588;3;EVENT_SELECT;image_id=katze_14.png,cond=100,set=0,animal_idx=0,animal_name=Katze;0.46354106;0.3530527
277047;4;EVENT_POST_TRIAL;q_satisfaction_1_7=6,selected_id=katze_14.png,cond=100,animal_idx=0,animal_name=Katze;0.45036232;0.0
287307;3;NAV_FWD;cond=1,set=1,animal_idx=1,animal_name=Hund,ids=hund_002.png;0.46338162;0.0
289733;3;NAV_FWD;cond=1,set=2,animal_idx=1,animal_name=Hund,ids=hund_003.png;0.44341946;0.286211
291660;3;NAV_FWD;cond=1,set=3,animal_idx=1,animal_name=Hund,ids=hund_004.png;0.17484784;0.6873146
293583;3;NAV_FWD;cond=1,set=4,animal_idx=1,animal_name=Hund,ids=hund_005.png;0.5189719;0.08783729
295232;3;NAV_FWD;cond=1,set=5,animal_idx=1,animal_name=Hund,ids=hund_006.png;0.44346473;0.19638352
300150;3;EVENT_SELECT;image_id=hund_006.png,cond=1,set=5,animal_idx=1,animal_name=Hund;0.46424082;0.15486144
