ms;state;event;payload;gx;gy
243418;3;EVENT_ZOOM_OPEN;cond=4,image_idx=2,image_id=hund_003.png;0.32547867;0.5552358
233513;-1;GAZE;;0.32543236;0.56457233
233529;-1;GAZE;;0.32095143;0.5695261
233544;-1;GAZE;;0.320694;0.5696831
233560;-1;GAZE;;0.32117257;0.5680463
233575;-1;GAZE;;0.32202706;0.570618
233592;-1;GAZE;;0.32261607;0.5704387
233636;-1;GAZE;;0.32470205;0.5696366
233654;-1;GAZE;;0.3266572;0.5689649
233670;-1;GAZE;;0.5555404;0.59802806
233686;-1;GAZE;;0.65198654;0.6093088
233702;-1;GAZE;;0.7117568;0.60778576
233717;-1;GAZE;;0.7538656;0.60074013
233732;-1;GAZE;;0.75384426;0.5891665
233748;-1;GAZE;;0.75385195;0.58351165
233763;-1;GAZE;;0.75261694;0.57247764
233784;-1;GAZE;;0.75156504;0.5780618
233810;-1;GAZE;;0.7537853;0.58361185
233826;-1;GAZE;;0.7541619;0.58238494
233841;-1;GAZE;;0.7543344;0.58284396
233857;-1;GAZE;;0.7557968;0.5851349
233872;-1;GAZE;;0.7557029;0.5855783
233888;-1;GAZE;;0.7534544;0.5857362
233904;-1;GAZE;;0.751545;0.5800037
233920;-1;GAZE;;0.7521866;0.58087224
233941;-1;GAZE;;0.750448;0.5862319
233955;-1;GAZE;;0.74956644;0.5852655
233967;-1;GAZE;;0.7373529;0.6023153
233983;-1;GAZE;;0.71986854;0.6009165
233999;-1;GAZE;;0.49049273;0.6268113
234015;-1;GAZE;;0.369302;0.6241675
234030;-1;GAZE;;0.33193988;0.612458
234046;-1;GAZE;;0.31586748;0.6048756
234062;-1;GAZE;;0.2935553;0.6001651
234089;-1;GAZE;;0.2875696;0.58220845
234110;-1;GAZE;;0.288274;0.58585685
234126;-1;GAZE;;0.28875127;0.5932869
234142;-1;GAZE;;0.29159725;0.5945216
234158;-1;GAZE;;0.29148456;0.5940614
234174;-1;GAZE;;0.29145184;0.59369
234190;-1;GAZE;;0.2920471;0.58669466
234206;-1;GAZE;;0.2949543;0.5884492
234235;-1;GAZE;;0.2978302;0.5858761
234254;-1;GAZE;;0.29729384;0.5844906
234284;-1;GAZE;;0.31772485;0.574749
234300;-1;GAZE;;0.4591513;0.50828004
234315;-1;GAZE;;0.4672094;0.50271803
234331;-1;GAZE;;0.48172396;0.49914968
234346;-1;GAZE;;0.48091617;0.50005025
234377;-1;GAZE;;0.48080474;0.5016544
234408;-1;GAZE;;0.4770805;0.4985003
234424;-1;GAZE;;0.4772315;0.50062925
234439;-1;GAZE;;0.47833434;0.49990794
234455;-1;GAZE;;0.480372;0.49001774
234486;-1;GAZE;;0.47566444;0.4936845
234502;-1;GAZE;;0.45766574;0.50121033
234518;-1;GAZE;;0.3947372;0.54018754
234537;-1;GAZE;;0.35691038;0.5643702
234549;-1;GAZE;;0.36454293;0.5592097
234565;-1;GAZE;;0.30521616;0.5994403
234580;-1;GAZE;;0.30359647;0.57427573
234596;-1;GAZE;;0.30408585;0.57956403
234612;-1;GAZE;;0.30319345;0.5729005
234628;-1;GAZE;;0.30252853;0.5591419
234644;-1;GAZE;;0.3021466;0.5528729
234659;-1;GAZE;;0.30032393;0.5575514
234684;-1;GAZE;;0.30138624;0.5698696
234707;-1;GAZE;;0.30898532;0.5872254
234723;-1;GAZE;;0.31265488;0.58480126
234739;-1;GAZE;;0.3395202;0.5905296
234755;-1;GAZE;;0.38748214;0.57878774
234770;-1;GAZE;;0.5255671;0.5466251
234786;-1;GAZE;;0.55140156;0.54025465
234802;-1;GAZE;;0.5663345;0.53405094
234849;-1;GAZE;;0.6304776;0.5107831
234864;-1;GAZE;;0.6306338;0.51385087
234879;-1;GAZE;;0.62949693;0.51578546
234895;-1;GAZE;;0.6222407;0.5195458
234911;-1;GAZE;;0.6081628;0.5570335
234926;-1;GAZE;;0.5437366;0.75223756
234942;-1;GAZE;;0.56678826;0.68205976
234958;-1;GAZE;;0.55274105;0.7265164
234984;-1;GAZE;;0.5070508;0.8656752
235004;-1;GAZE;;0.5066685;0.8674844
235020;-1;GAZE;;0.5064975;0.868854
235036;-1;GAZE;;0.5089498;0.8712722
235052;-1;GAZE;;0.5111985;0.8741257
235068;-1;GAZE;;0.5109761;0.8834586
235084;-1;GAZE;;0.51057154;0.8858424
235100;-1;GAZE;;0.51164335;0.88084847
235116;-1;GAZE;;0.51228017;0.8780465
235147;-1;GAZE;;0.51866114;0.85432243
235162;-1;GAZE;;0.5188194;0.8553476
235178;-1;GAZE;;0.51317155;0.86043876
235194;-1;GAZE;;0.5080348;0.8496686
235209;-1;GAZE;;0.5082515;0.8473264
235224;-1;GAZE;;0.508877;0.84324145
235240;-1;GAZE;;0.51048195;0.8410738
235256;-1;GAZE;;0.51016396;0.83789724
235284;-1;GAZE;;0.51073945;0.85886645
235304;-1;GAZE;;0.5104486;0.8646497
235320;-1;GAZE;;0.5102324;0.85884595
235335;-1;GAZE;;0.5184484;0.85998607
235351;-1;GAZE;;0.52093047;0.8648616
235367;-1;GAZE;;0.5195918;0.8937577
235383;-1;GAZE;;0.5101766;0.8948328
235399;-1;GAZE;;0.53181905;0.86666733
235414;-1;GAZE;;0.59843695;0.78497416
235438;-1;GAZE;;0.59472626;0.6499247
235462;-1;GAZE;;0.5845799;0.63245505
235478;-1;GAZE;;0.5885641;0.6266929
235493;-1;GAZE;;0.5929229;0.635429
235510;-1;GAZE;;0.5792801;0.6063172
235526;-1;GAZE;;0.58058566;0.6092645
235542;-1;GAZE;;0.57683796;0.607631
235542;-1;GAZE;;0.57562643;0.5962983
245706;3;EVENT_SELECT;image_id=hund_003.png,cond=4,set=0,animal_idx=1,animal_name=Hund;0.57562643;0.5962983
