ms;state;event;payload;gx;gy
336196;3;EVENT_ZOOM_OPEN;cond=100,image_idx=19,image_id=hase_020.png;0.85578215;0.22452639
334960;-1;GAZE;;0.85348254;0.36342975
334976;-1;GAZE;;0.828941;0.41551915
334994;-1;GAZE;;0.82983917;0.37664416
335023;-1;GAZE;;0.8343335;0.36263606
335038;-1;GAZE;;0.8382595;0.30912486
335054;-1;GAZE;;0.85614073;0.255443
335100;-1;GAZE;;0.8618643;0.23374858
335116;-1;GAZE;;0.86374915;0.23540927
335132;-1;GAZE;;0.8633579;0.23743549
335148;-1;GAZE;;0.86405635;0.23705159
335165;-1;GAZE;;0.86678594;0.23522471
335308;-1;GAZE;;0.8613011;0.36357984
335338;-1;GAZE;;0.8368667;0.44347712
335379;-1;GAZE;;0.8385649;0.3874751
335400;-1;GAZE;;0.8449272;0.3503989
335416;-1;GAZE;;0.8728769;0.22334006
335432;-1;GAZE;;0.86032706;0.2322646
335448;-1;GAZE;;0.8637392;0.22259781
335464;-1;GAZE;;0.8772685;0.22596672
335480;-1;GAZE;;0.87392783;0.22515443
335496;-1;GAZE;;0.8798517;0.21215437
335511;-1;GAZE;;0.8788055;0.20742774
335684;-1;GAZE;;0.5666826;0.673691
335699;-1;GAZE;;0.56452775;0.53793293
335715;-1;GAZE;;0.5690422;0.52277243
335731;-1;GAZE;;0.5764908;0.47672266
335747;-1;GAZE;;0.57624525;0.47167686
335762;-1;GAZE;;0.57679754;0.46774516
335778;-1;GAZE;;0.5778192;0.46466777
335794;-1;GAZE;;0.5783186;0.4628563
335810;-1;GAZE;;0.57731545;0.45329323
335830;-1;GAZE;;0.58214486;0.43524206
335857;-1;GAZE;;0.5822999;0.435022
335872;-1;GAZE;;0.57178503;0.4742578
335888;-1;GAZE;;0.5659594;0.49876392
335904;-1;GAZE;;0.54487306;0.6032783
335920;-1;GAZE;;0.5470079;0.59597445
335939;-1;GAZE;;0.49692398;0.83781797
335967;-1;GAZE;;0.49694997;0.84052765
335985;-1;GAZE;;0.49699742;0.8390121
336013;-1;GAZE;;0.49604356;0.83997583
336029;-1;GAZE;;0.4973445;0.8410984
336045;-1;GAZE;;0.49677867;0.84206617
336061;-1;GAZE;;0.49573523;0.84419876
336077;-1;GAZE;;0.49525505;0.84951425
336093;-1;GAZE;;0.49262992;0.8524983
336109;-1;GAZE;;0.49371046;0.85285115
336135;-1;GAZE;;0.45504373;0.78679925
336173;-1;GAZE;;0.37073758;0.62212235
336189;-1;GAZE;;0.16963598;0.20716473
336204;-1;GAZE;;0.13698801;0.15467401
336220;-1;GAZE;;0.097715326;0.0594906
336235;-1;GAZE;;0.09539416;0.05937317
336253;-1;GAZE;;0.09258925;0.04954351
336281;-1;GAZE;;0.09239824;0.05260953
336298;-1;GAZE;;0.08041854;0.057133663
336328;-1;GAZE;;0.08007654;0.060965545
336343;-1;GAZE;;0.09174324;0.06460453
336359;-1;GAZE;;0.08970804;0.07189308
336375;-1;GAZE;;0.0896908;0.07563502
336391;-1;GAZE;;0.108459815;0.06726857
336407;-1;GAZE;;0.11714054;0.0682485
336435;-1;GAZE;;0.12504323;0.07926017
336454;-1;GAZE;;0.12858255;0.0773673
336470;-1;GAZE;;0.14963557;0.09475058
336486;-1;GAZE;;0.15290143;0.09471069
336502;-1;GAZE;;0.20522761;0.15970826
336518;-1;GAZE;;0.2992121;0.2445087
336534;-1;GAZE;;0.4192684;0.32953146
336549;-1;GAZE;;0.46323264;0.36225775
336565;-1;GAZE;;0.47630006;0.37446928
336585;-1;GAZE;;0.52124774;0.40592292
336597;-1;GAZE;;0.51805484;0.41088742
336629;-1;GAZE;;0.5178575;0.40613216
336645;-1;GAZE;;0.5171448;0.4077348
336661;-1;GAZE;;0.5182084;0.4009108
336677;-1;GAZE;;0.51929533;0.38916388
336693;-1;GAZE;;0.5199291;0.39288697
336709;-1;GAZE;;0.5230882;0.38023654
336730;-1;GAZE;;0.5141224;0.3984141
336756;-1;GAZE;;0.51749814;0.38665158
336772;-1;GAZE;;0.5144436;0.38722566
336788;-1;GAZE;;0.51218426;0.38868195
336804;-1;GAZE;;0.5092758;0.39337513
336820;-1;GAZE;;0.50754863;0.39468178
336839;-1;GAZE;;0.5120555;0.38062164
336868;-1;GAZE;;0.51315457;0.37561893
336886;-1;GAZE;;0.51074374;0.3744636
336900;-1;GAZE;;0.51068693;0.37465817
336916;-1;GAZE;;0.5082234;0.39003482
336932;-1;GAZE;;0.51014876;0.38551578
336948;-1;GAZE;;0.51044065;0.3806294
336964;-1;GAZE;;0.51214993;0.37113008
336980;-1;GAZE;;0.5131865;0.3710042
336996;-1;GAZE;;0.51590306;0.37792867
337012;-1;GAZE;;0.51453334;0.37439588
337035;-1;GAZE;;0.5169027;0.3730673
337060;-1;GAZE;;0.51805055;0.3743322
337076;-1;GAZE;;0.51845664;0.376761
337092;-1;GAZE;;0.5155966;0.3825271
337123;-1;GAZE;;0.51209164;0.38554955
337139;-1;GAZE;;0.51238793;0.38740903
337155;-1;GAZE;;0.51003927;0.397508
337181;-1;GAZE;;0.50994533;0.3987613
337201;-1;GAZE;;0.50921565;0.40525204
337217;-1;GAZE;;0.51092184;0.39686573
337233;-1;GAZE;;0.5103901;0.39819157
337249;-1;GAZE;;0.5101849;0.3961143
337264;-1;GAZE;;0.5000979;0.40852275
337279;-1;GAZE;;0.49491578;0.39658943
337295;-1;GAZE;;0.21054451;0.12327128
337311;-1;GAZE;;0.1609998;0.06483346
337335;-1;GAZE;;0.15865444;0.068192616
337359;-1;GAZE;;0.15160032;0.061962347
337374;-1;GAZE;;0.13337944;0.04217056
337390;-1;GAZE;;0.13650101;0.056202013
337406;-1;GAZE;;0.14030418;0.077166654
337423;-1;GAZE;;0.13785009;0.06668127
337454;-1;GAZE;;0.1354413;0.05893383
337485;-1;GAZE;;0.13437735;0.05943003
337501;-1;GAZE;;0.1336723;0.05603102
337516;-1;GAZE;;0.1325818;0.05325545
337532;-1;GAZE;;0.13102277;0.07092968
337547;-1;GAZE;;0.120788366;0.047654666
337563;-1;GAZE;;0.118646994;0.048502244
337578;-1;GAZE;;0.118542574;0.04574908
337594;-1;GAZE;;0.11777608;0.04302575
337610;-1;GAZE;;0.117581;0.042275418
337641;-1;GAZE;;0.11797731;0.044593655
337657;-1;GAZE;;0.119968444;0.047494717
337673;-1;GAZE;;0.11927767;0.04877839
337689;-1;GAZE;;0.11902799;0.04979544
337705;-1;GAZE;;0.11892014;0.047339458
337721;-1;GAZE;;0.11822171;0.044982675
337739;-1;GAZE;;0.11829493;0.043693185
337769;-1;GAZE;;0.11992021;0.040983703
337785;-1;GAZE;;0.12192985;0.04006068
337799;-1;GAZE;;0.1216496;0.044566687
337815;-1;GAZE;;0.12154826;0.045911424
337830;-1;GAZE;;0.121555574;0.04892353
337845;-1;GAZE;;0.121555045;0.049215946
337861;-1;GAZE;;0.121874705;0.045007057
337877;-1;GAZE;;0.12186539;0.046190474
337892;-1;GAZE;;0.123013034;0.047842044
337908;-1;GAZE;;0.12294792;0.047623266
337935;-1;GAZE;;0.12508698;0.046192493
337956;-1;GAZE;;0.12537082;0.047991257
337972;-1;GAZE;;0.12652676;0.050151538
337987;-1;GAZE;;0.1297665;0.053741556
338003;-1;GAZE;;0.12830487;0.051889412
338018;-1;GAZE;;0.13141152;0.05607698
338033;-1;GAZE;;0.12945402;0.053237397
338050;-1;GAZE;;0.1280557;0.052051924
338065;-1;GAZE;;0.12688416;0.050122026
338097;-1;GAZE;;0.12358618;0.04627219
338113;-1;GAZE;;0.12323585;0.04495521
338129;-1;GAZE;;0.122478165;0.04244063
338145;-1;GAZE;;0.12254629;0.040948704
338160;-1;GAZE;;0.122623794;0.041429225
338177;-1;GAZE;;0.12304362;0.042050797
338208;-1;GAZE;;0.123989515;0.042364385
338255;-1;GAZE;;0.124647364;0.04259047
338271;-1;GAZE;;0.12470348;0.04286766
338303;-1;GAZE;;0.13154839;0.04825674
338319;-1;GAZE;;0.1306632;0.04685196
338351;-1;GAZE;;0.1293654;0.04492601
340086;3;EVENT_ZOOM_CLOSE;image_id=hase_020.png,cond=100;0.1293654;0.04492601
