participant_no;1
gender_idx;-1
age;
----
ms;state;event;payload;gx;gy
195915;1;BTN_NEXT;from=consent;0.47000784;0.65613997
214120;2;BTN_NEXT;gender_idx=1,age=49,seh=keine Sehhilfe;0.49087;0.80484396
214120;2;EVENT_PARTICIPANT;id=20251225_174655,participant_no=1,gender_idx=1,orderIndex=1,order=4,20,100,1,animalOrderIdx=0,1,2,3,animalOrderNames=Katze,Hund,Pferd,Hase,age=49;0.49087;0.80484396
256049;7;BTN_START_CALIB;;0.4508408;0.84047425
257514;8;CALIB_POINT_DONE;nx=0.08,ny=0.08;0.02549795;0.13957274
259064;8;CALIB_POINT_DONE;nx=0.5,ny=0.08;0.49596417;0.07390103
260276;8;CALIB_POINT_DONE;nx=0.5,ny=0.92;0.4905376;0.920293
261533;8;CALIB_POINT_DONE;nx=0.08,ny=0.92;0.07750454;0.9178827
262698;8;CALIB_POINT_DONE;nx=0.08,ny=0.5;0.08496289;0.4885952
263969;8;CALIB_POINT_DONE;nx=0.92,ny=0.5;0.94356716;0.4237192
265180;8;CALIB_POINT_DONE;nx=0.92,ny=0.92;0.934289;0.9669706
266437;8;CALIB_POINT_DONE;nx=0.92,ny=0.08;0.9316978;0.057902608
267925;8;BTN_NEXT;from=calibration;0.52319133;0.8794668
274807;3;NAV_FWD;cond=4,set=1,animal_idx=0,animal_name=Katze,ids=katze_005.png|katze_006.png|katze_007.png|katze_008.jpeg;0.2572004;0.25169435
278083;3;NAV_FWD;cond=4,set=2,animal_idx=0,animal_name=Katze,ids=katze_009.png|katze_010.png|katze_011.png|katze_012.png;0.4789345;0.59188133
281502;3;NAV_FWD;cond=4,set=3,animal_idx=0,animal_name=Katze,ids=katze_013.jpeg|katze_015.jpg|katze_016.png|katze_017.png;0.7523724;0.36630288
284078;3;NAV_FWD;cond=4,set=4,animal_idx=0,animal_name=Katze,ids=katze_018.png|katze_019.jpeg|katze_020.png|katze_021.jpg;0.24354321;0.5630295
286642;3;NAV_FWD;cond=4,set=5,animal_idx=0,animal_name=Katze,ids=katze_022.png|katze_023.jpg|katze_024.jpeg|katze_025.png;0.72881263;0.49039194
289793;3;NAV_BACK;cond=4,set=4,animal_idx=0,animal_name=Katze,ids=katze_018.png|katze_019.jpeg|katze_020.png|katze_021.jpg;0.7218174;0.33008534
290718;3;NAV_BACK;cond=4,set=3,animal_idx=0,animal_name=Katze,ids=katze_013.jpeg|katze_015.jpg|katze_016.png|katze_017.png;0.24234344;0.48847747
291751;3;NAV_BACK;cond=4,set=2,animal_idx=0,animal_name=Katze,ids=katze_009.png|katze_010.png|katze_011.png|katze_012.png;0.7535671;0.27263176
292807;3;NAV_BACK;cond=4,set=1,animal_idx=0,animal_name=Katze,ids=katze_005.png|katze_006.png|katze_007.png|katze_008.jpeg;0.41608813;0.4772883
293899;3;NAV_BACK;cond=4,set=0,animal_idx=0,animal_name=Katze,ids=katze_001.png|katze_002.png|katze_003.png|katze_004.png;0.7592666;0.2510432
298864;3;EVENT_ZOOM_OPEN;cond=4,image_idx=1,image_id=katze_002.png;0.7756457;0.23330162
303153;3;EVENT_SELECT;image_id=katze_002.png,cond=4,set=0,animal_idx=0,animal_name=Katze;0.50192994;0.37991124
317471;4;EVENT_POST_TRIAL;q_satisfaction_1_7=6,selected_id=katze_002.png,cond=4,animal_idx=0,animal_name=Katze;0.48730335;0.24421585
337827;3;NAV_FWD;cond=20,set=1,animal_idx=1,animal_name=Hund,ids=hund_021.png|hund_023.png|hund_024.png|hund_025.png|hund_026.png|hund_027.png|hund_028.png|hund_029.png|hund_031.png|hund_032.png|hund_033.png|hund_034.png|hund_035.png|hund_036.png|hund_037.png|hund_038.png|hund_039.png|hund_040.png|hund_041.png|hund_042.png;0.50181365;0.49715185
348062;3;EVENT_ZOOM_OPEN;cond=20,image_idx=16,image_id=hund_039.png;0.29982358;0.6213787
352435;3;EVENT_ZOOM_CLOSE;image_id=hund_039.png,cond=20;0.49672624;0.75925016
356121;3;NAV_FWD;cond=20,set=2,animal_idx=1,animal_name=Hund,ids=hund_043.png|hund_044.png|hund_045.png|hund_046.png|hund_047.png|hund_048.png|hund_049.png|hund_050.png|hund_051.png|hund_052.png|hund_053.png|hund_054.png|hund_055.png|hund_056.png|hund_057.png|hund_058.png|hund_059.png|hund_060.png|hund_061.png|hund_062.png;0.9040751;0.34130594
363218;3;NAV_BACK;cond=20,set=1,animal_idx=1,animal_name=Hund,ids=hund_021.png|hund_023.png|hund_024.png|hund_025.png|hund_026.png|hund_027.png|hund_028.png|hund_029.png|hund_031.png|hund_032.png|hund_033.png|hund_034.png|hund_035.png|hund_036.png|hund_037.png|hund_038.png|hund_039.png|hund_040.png|hund_041.png|hund_042.png;0.09653721;0.5430546
364276;3;NAV_BACK;cond=20,set=0,animal_idx=1,animal_name=Hund,ids=hund_001.png|hund_002.png|hund_003.png|hund_004.png|hund_005.png|hund_006.png|hund_007.png|hund_008.png|hund_009.png|hund_010.png|hund_011.png|hund_012.png|hund_013.png|hund_014.png|hund_015.png|hund_016.png|hund_017.png|hund_018.png|hund_019.png|hund_020.png;0.3048189;0.35437727
368396;3;EVENT_ZOOM_OPEN;cond=20,image_idx=1,image_id=hund_002.png;0.28446826;0.20896347
372472;3;EVENT_SELECT;image_id=hund_002.png,cond=20,set=0,animal_idx=1,animal_name=Hund;0.44584495;0.28921568
383725;4;EVENT_POST_TRIAL;q_satisfaction_1_7=6,selected_id=hund_002.png,cond=20,animal_idx=1,animal_name=Hund;0.4721902;0.94662964
404477;3;EVENT_ZOOM_OPEN;cond=100,image_idx=84,image_id=pferd_085.png;0.36459222;0.7671736
409410;3;EVENT_ZOOM_CLOSE;image_id=pferd_085.png,cond=100;0.5127037;0.62961346
412264;3;EVENT_ZOOM_OPEN;cond=100,image_idx=85,image_id=pferd_086.png;0.5162581;0.7743841
416887;3;EVENT_ZOOM_CLOSE;image_id=pferd_086.png,cond=100;0.56588346;0.2420288
437802;3;EVENT_ZOOM_OPEN;cond=100,image_idx=86,image_id=pferd_087.png;0.5451115;0.7869
441568;3;EVENT_ZOOM_CLOSE;image_id=pferd_087.png,cond=100;0.47127467;0.79986274
444662;3;EVENT_ZOOM_OPEN;cond=100,image_idx=85,image_id=pferd_086.png;0.5201567;0.7641162
447551;3;EVENT_SELECT;image_id=pferd_086.png,cond=100,set=0,animal_idx=2,animal_name=Pferd;0.39555275;0.5623564
452190;4;EVENT_POST_TRIAL;q_satisfaction_1_7=6,selected_id=pferd_086.png,cond=100,animal_idx=2,animal_name=Pferd;0.47480494;0.6913194
457761;3;NAV_FWD;cond=1,set=1,animal_idx=3,animal_name=Hase,ids=hase_002.png;0.41411492;0.38606796
459758;3;NAV_FWD;cond=1,set=2,animal_idx=3,animal_name=Hase,ids=hase_003.png;0.44063827;0.41715
461626;3;NAV_FWD;cond=1,set=3,animal_idx=3,animal_name=Hase,ids=hase_004.png;0.53019077;0.41626957
463501;3;NAV_FWD;cond=1,set=4,animal_idx=3,animal_name=Hase,ids=hase_005.png;0.48967263;0.47313067
467112;3;NAV_FWD;cond=1,set=5,animal_idx=3,animal_name=Hase,ids=hase_006.png;0.46428883;0.37540743
468622;3;NAV_FWD;cond=1,set=6,animal_idx=3,animal_name=Hase,ids=hase_007.png;0.46441144;0.43131617
471406;3;NAV_FWD;cond=1,set=7,animal_idx=3,animal_name=Hase,ids=hase_008.png;0.46135196;0.33987597
