ms;state;event;payload;gx;gy
275108;-1;GAZE;;0.37758967;0.029411772
275124;-1;GAZE;;0.37634107;0.02244509
275140;-1;GAZE;;0.37611255;0.021613717
275156;-1;GAZE;;0.3759416;0.022378564
275171;-1;GAZE;;0.37321705;0.02119335
275195;-1;GAZE;;0.3745964;0.028621173
275218;-1;GAZE;;0.37493476;0.029987378
275234;-1;GAZE;;0.37661806;0.043174323
275250;-1;GAZE;;0.3756661;0.15632486
275266;-1;GAZE;;0.36714694;0.16203772
275281;-1;GAZE;;0.36653307;0.1597586
275297;-1;GAZE;;0.36769304;0.16458848
275313;-1;GAZE;;0.3651541;0.15772513
275343;-1;GAZE;;0.36942342;0.16786996
275361;-1;GAZE;;0.37235752;0.17351642
275377;-1;GAZE;;0.37228134;0.18146054
275393;-1;GAZE;;0.37325197;0.17844386
275409;-1;GAZE;;0.37501577;0.18736751
275424;-1;GAZE;;0.37517637;0.18578774
275440;-1;GAZE;;0.37549728;0.18419097
275456;-1;GAZE;;0.37412593;0.18287438
275472;-1;GAZE;;0.37108755;0.17503457
275495;-1;GAZE;;0.37399822;0.17795151
275519;-1;GAZE;;0.3718181;0.17445183
275535;-1;GAZE;;0.375675;0.1670133
275551;-1;GAZE;;0.3765014;0.16671933
275566;-1;GAZE;;0.37688908;0.16330956
275582;-1;GAZE;;0.37642282;0.15972167
275597;-1;GAZE;;0.37685505;0.16170155
275613;-1;GAZE;;0.37693793;0.16628678
275644;-1;GAZE;;0.3735714;0.1668741
275661;-1;GAZE;;0.37269008;0.16795133
275676;-1;GAZE;;0.3743135;0.16687547
275692;-1;GAZE;;0.37352595;0.16839221
275708;-1;GAZE;;0.37577096;0.16851792
275724;-1;GAZE;;0.37648642;0.16751885
275740;-1;GAZE;;0.37644297;0.16642022
275756;-1;GAZE;;0.37835845;0.16802977
275772;-1;GAZE;;0.37796572;0.17229107
275794;-1;GAZE;;0.37502903;0.1708375
275820;-1;GAZE;;0.37543684;0.17061172
275836;-1;GAZE;;0.37528473;0.168656
275851;-1;GAZE;;0.36336386;0.15704699
275867;-1;GAZE;;0.3470262;0.13508254
275883;-1;GAZE;;0.334192;0.109859936
275899;-1;GAZE;;0.3286947;0.09495114
275914;-1;GAZE;;0.32643303;0.110847235
275944;-1;GAZE;;0.3214236;0.111386925
275962;-1;GAZE;;0.3244923;0.11597261
275978;-1;GAZE;;0.32692257;0.12091009
275993;-1;GAZE;;0.32721242;0.12583415
276010;-1;GAZE;;0.32696792;0.12476726
276025;-1;GAZE;;0.3243927;0.1237341
276041;-1;GAZE;;0.3246046;0.12032889
276057;-1;GAZE;;0.32175067;0.12334551
276073;-1;GAZE;;0.3173271;0.1259665
276105;-1;GAZE;;0.22825354;0.18003733
276121;-1;GAZE;;0.2178226;0.1880426
276137;-1;GAZE;;0.20760247;0.19038457
276153;-1;GAZE;;0.20166495;0.19837627
276168;-1;GAZE;;0.19306637;0.20653482
276184;-1;GAZE;;0.18684104;0.22098786
276199;-1;GAZE;;0.17368816;0.19258624
276215;-1;GAZE;;0.179666;0.2008224
276242;-1;GAZE;;0.18558198;0.20607199
276263;-1;GAZE;;0.18667008;0.20912242
276279;-1;GAZE;;0.18599828;0.2063511
276295;-1;GAZE;;0.18450446;0.20313817
276311;-1;GAZE;;0.18314204;0.20186147
276327;-1;GAZE;;0.19551907;0.23450989
276343;-1;GAZE;;0.28030986;0.45933473
276358;-1;GAZE;;0.28809768;0.47073895
276374;-1;GAZE;;0.2932668;0.482972
276421;-1;GAZE;;0.30221546;0.49964005
276453;-1;GAZE;;0.3146996;0.5320561
276468;-1;GAZE;;0.3197485;0.51485264
276483;-1;GAZE;;0.31513304;0.52551603
276499;-1;GAZE;;0.30718362;0.5118178
276515;-1;GAZE;;0.30677316;0.49161467
276546;-1;GAZE;;0.307261;0.48453054
276562;-1;GAZE;;0.3116837;0.49085552
276578;-1;GAZE;;0.31673732;0.49401382
276594;-1;GAZE;;0.3165456;0.49491516
276609;-1;GAZE;;0.31188583;0.5053021
276625;-1;GAZE;;0.3109427;0.51013273
276640;-1;GAZE;;0.31196028;0.508138
276656;-1;GAZE;;0.31384552;0.5033188
276672;-1;GAZE;;0.3101985;0.50021636
276693;-1;GAZE;;0.30715686;0.48400834
276720;-1;GAZE;;0.3051268;0.48193014
276736;-1;GAZE;;0.32951382;0.4901147
276752;-1;GAZE;;0.34803364;0.50620466
276768;-1;GAZE;;0.3787185;0.51327646
276783;-1;GAZE;;0.41004047;0.5332139
276799;-1;GAZE;;0.42055354;0.5246791
276815;-1;GAZE;;0.42734048;0.53223604
276844;-1;GAZE;;0.4555872;0.5284538
276862;-1;GAZE;;0.44869137;0.5344387
276877;-1;GAZE;;0.44833833;0.53242767
276893;-1;GAZE;;0.44787154;0.52532977
276909;-1;GAZE;;0.44209245;0.53020245
276925;-1;GAZE;;0.44455618;0.5241431
276941;-1;GAZE;;0.45612043;0.5030811
276956;-1;GAZE;;0.45651713;0.50407684
276971;-1;GAZE;;0.4545068;0.5062817
276993;-1;GAZE;;0.46185014;0.51076794
277019;-1;GAZE;;0.46387893;0.5149642
277035;-1;GAZE;;0.45709404;0.49794045
277051;-1;GAZE;;0.45745325;0.50014114
277067;-1;GAZE;;0.460512;0.5156671
277082;-1;GAZE;;0.46238774;0.52094245
277098;-1;GAZE;;0.4629886;0.52092826
277113;-1;GAZE;;0.46030647;0.52733374
277129;-1;GAZE;;0.46160382;0.5271381
277145;-1;GAZE;;0.4599796;0.5269075
277161;-1;GAZE;;0.45557672;0.529643
277176;-1;GAZE;;0.4588652;0.28487223
277192;-1;GAZE;;0.46414104;0.19734788
277208;-1;GAZE;;0.46877232;0.1307708
277224;-1;GAZE;;0.47183582;0.09178044
277240;-1;GAZE;;0.44782293;0.039631106
277256;-1;GAZE;;0.44694936;0.032278996
277271;-1;GAZE;;0.46785852;0.06902504
277293;-1;GAZE;;0.4601127;0.045425426
277319;-1;GAZE;;0.46097386;0.04477117
277335;-1;GAZE;;0.46609288;0.04097371
277351;-1;GAZE;;0.46303737;0.035693593
277367;-1;GAZE;;0.46402422;0.049711198
277383;-1;GAZE;;0.46389383;0.06309026
277399;-1;GAZE;;0.46364334;0.064217456
277415;-1;GAZE;;0.4664017;0.0681204
277444;-1;GAZE;;0.45990494;0.075320035
277462;-1;GAZE;;0.46035638;0.073388726
277478;-1;GAZE;;0.44677374;0.055914905
277494;-1;GAZE;;0.44554386;0.05577831
277510;-1;GAZE;;0.44362587;0.054738965
277526;-1;GAZE;;0.42748657;0.02440903
277542;-1;GAZE;;0.4267383;0.022685753
277558;-1;GAZE;;0.42654076;0.022034226
277573;-1;GAZE;;0.42640838;0.02707715
277592;-1;GAZE;;0.42875603;0.0173424
277620;-1;GAZE;;0.42891315;0.01606249
277636;-1;GAZE;;0.4273328;0.02044014
277652;-1;GAZE;;0.42684495;0.022091167
277669;-1;GAZE;;0.42423335;0.021323903
277684;-1;GAZE;;0.40455225;0.02869852
277701;-1;GAZE;;0.38971367;0.04629873
277717;-1;GAZE;;0.36686325;0.09103463
277743;-1;GAZE;;0.33016473;0.16782583
277765;-1;GAZE;;0.2819724;0.2844523
277780;-1;GAZE;;0.27564704;0.3038706
277796;-1;GAZE;;0.27358386;0.31198773
277811;-1;GAZE;;0.27030948;0.29894972
277827;-1;GAZE;;0.26888603;0.30056787
277843;-1;GAZE;;0.26364383;0.29279283
277859;-1;GAZE;;0.26132026;0.29401082
277875;-1;GAZE;;0.25922173;0.29662102
277893;-1;GAZE;;0.25876993;0.29951328
277907;-1;GAZE;;0.26078808;0.30072582
277923;-1;GAZE;;0.25890815;0.302391
277939;-1;GAZE;;0.2567351;0.30769828
277954;-1;GAZE;;0.25490102;0.30588347
277970;-1;GAZE;;0.25620434;0.30610394
277986;-1;GAZE;;0.2556052;0.3069174
278002;-1;GAZE;;0.2570449;0.30725178
278018;-1;GAZE;;0.26191458;0.30222347
278065;-1;GAZE;;0.26280957;0.30725837
278081;-1;GAZE;;0.266334;0.29621252
278112;-1;GAZE;;0.4970821;0.5398646
278127;-1;GAZE;;0.55181396;0.5925431
278174;-1;GAZE;;0.5973178;0.6441089
278192;-1;GAZE;;0.60097766;0.64823174
278221;-1;GAZE;;0.59952044;0.64846456
278237;-1;GAZE;;0.598641;0.65792614
278253;-1;GAZE;;0.59869534;0.6601402
278268;-1;GAZE;;0.5987369;0.6625772
278283;-1;GAZE;;0.5987677;0.661333
278298;-1;GAZE;;0.6013276;0.6588784
278314;-1;GAZE;;0.60353875;0.656404
278342;-1;GAZE;;0.60707504;0.65463793
278362;-1;GAZE;;0.60571957;0.6527008
278378;-1;GAZE;;0.60619634;0.6530934
278394;-1;GAZE;;0.60627836;0.6646955
278426;-1;GAZE;;0.6074401;0.6650878
278441;-1;GAZE;;0.6114002;0.6621038
278457;-1;GAZE;;0.6138928;0.6569844
278473;-1;GAZE;;0.61587435;0.65229005
278521;-1;GAZE;;0.6162029;0.65529335
278537;-1;GAZE;;0.6057759;0.65570855
278553;-1;GAZE;;0.5817014;0.635027
