ms;state;event;payload;gx;gy
99045;1;BTN_NEXT;from=consent;0.39912063;1.0
98336;-1;GAZE;;0.32057157;0.28463262
98380;-1;GAZE;;0.4262189;0.7013904
98397;-1;GAZE;;0.43699163;0.75878036
98412;-1;GAZE;;0.4554076;0.8795263
98428;-1;GAZE;;0.47528335;0.9960412
98443;-1;GAZE;;0.48152247;1.0
98459;-1;GAZE;;0.48301494;1.0
98486;-1;GAZE;;0.48249653;1.0
98499;-1;GAZE;;0.4806733;1.0
98521;-1;GAZE;;0.48046872;0.9981331
98537;-1;GAZE;;0.43780285;0.9138978
98552;-1;GAZE;;0.40114984;0.877931
98568;-1;GAZE;;0.22696742;0.7054773
98583;-1;GAZE;;0.21359965;0.6861946
98599;-1;GAZE;;0.18054032;0.6469341
98614;-1;GAZE;;0.16983274;0.6254312
98645;-1;GAZE;;0.14622407;0.56803185
98661;-1;GAZE;;0.15066129;0.55260295
98677;-1;GAZE;;0.15293446;0.54933006
98692;-1;GAZE;;0.1524672;0.5462795
98708;-1;GAZE;;0.1550548;0.5396968
98723;-1;GAZE;;0.15722518;0.5424924
98738;-1;GAZE;;0.1474718;0.53995436
98754;-1;GAZE;;0.14582947;0.5390963
98770;-1;GAZE;;0.14600077;0.53278
98802;-1;GAZE;;0.08597923;0.4588647
98818;-1;GAZE;;0.07162381;0.41180444
98833;-1;GAZE;;0.08148816;0.41388312
98848;-1;GAZE;;0.077291265;0.41279417
98864;-1;GAZE;;0.07922213;0.416342
98880;-1;GAZE;;0.0822966;0.40960386
98895;-1;GAZE;;0.084056325;0.406196
98911;-1;GAZE;;0.08815291;0.40083885
98936;-1;GAZE;;0.08915447;0.3976924
98958;-1;GAZE;;0.089480475;0.39668515
98973;-1;GAZE;;0.087382086;0.38217396
98990;-1;GAZE;;0.08768003;0.3753426
99005;-1;GAZE;;0.08595005;0.3555044
99021;-1;GAZE;;0.08977244;0.33670446
99037;-1;GAZE;;0.089452066;0.33810225
99052;-1;GAZE;;0.08899034;0.34052143
99068;-1;GAZE;;0.08863674;0.34368074
99085;-1;GAZE;;0.09042653;0.32361612
99115;-1;GAZE;;0.09981434;0.25907838
99131;-1;GAZE;;0.09696735;0.2706662
99147;-1;GAZE;;0.09072799;0.31383792
99163;-1;GAZE;;0.082838684;0.3650938
99179;-1;GAZE;;0.083478205;0.3678331
99195;-1;GAZE;;0.08557381;0.35858175
99237;-1;GAZE;;0.09158437;0.33488917
99272;-1;GAZE;;0.095349245;0.3147916
99288;-1;GAZE;;0.0943576;0.3200246
99319;-1;GAZE;;0.099094346;0.32396644
99335;-1;GAZE;;0.10736491;0.33834818
99350;-1;GAZE;;0.10804556;0.3394384
99366;-1;GAZE;;0.10590316;0.3410591
99386;-1;GAZE;;0.102847256;0.34242168
99413;-1;GAZE;;0.095521264;0.33595294
99428;-1;GAZE;;0.08877779;0.33218518
99444;-1;GAZE;;0.08772068;0.33155847
99460;-1;GAZE;;0.08624133;0.3430107
99475;-1;GAZE;;0.07991157;0.34059128
99491;-1;GAZE;;0.0802917;0.33655977
99507;-1;GAZE;;0.0725332;0.3069062
99536;-1;GAZE;;0.068970755;0.29215133
99552;-1;GAZE;;0.063246846;0.26453343
99568;-1;GAZE;;0.064692825;0.25367907
99584;-1;GAZE;;0.06589117;0.24893214
99599;-1;GAZE;;0.06752718;0.24470457
99614;-1;GAZE;;0.0666842;0.25136268
99630;-1;GAZE;;0.06220477;0.26276007
99645;-1;GAZE;;0.061590884;0.2634042
99661;-1;GAZE;;0.057577234;0.26036763
99686;-1;GAZE;;0.057172228;0.25437737
99707;-1;GAZE;;0.05205341;0.2118476
99723;-1;GAZE;;0.048256267;0.20447062
99738;-1;GAZE;;0.046424385;0.19796428
99755;-1;GAZE;;0.04643951;0.19915034
99770;-1;GAZE;;0.04606261;0.19687232
99786;-1;GAZE;;0.059291493;0.2224452
99802;-1;GAZE;;0.06579116;0.2366836
99817;-1;GAZE;;0.09270967;0.24664143
99837;-1;GAZE;;0.3173557;0.14694631
99864;-1;GAZE;;0.24377468;0.18660884
99880;-1;GAZE;;0.3271894;0.14283183
99895;-1;GAZE;;0.2938663;0.16254382
99927;-1;GAZE;;0.46593398;0.06834566
99942;-1;GAZE;;0.47037566;0.07152808
99958;-1;GAZE;;0.4682518;0.07019351
99986;-1;GAZE;;0.46842232;0.06939456
100004;-1;GAZE;;0.469361;0.070463225
100020;-1;GAZE;;0.4696461;0.06905064
100036;-1;GAZE;;0.47167423;0.06665635
100052;-1;GAZE;;0.46056074;0.0720788
100068;-1;GAZE;;0.26470542;0.1895399
100083;-1;GAZE;;0.11950869;0.29067662
100099;-1;GAZE;;0.0799747;0.31794783
100114;-1;GAZE;;0.057890553;0.3324322
100137;-1;GAZE;;0.04216502;0.36501464
100161;-1;GAZE;;0.05071778;0.3712197
100177;-1;GAZE;;0.048517875;0.3701926
100193;-1;GAZE;;0.04314069;0.36929438
100208;-1;GAZE;;0.042546332;0.36863336
100224;-1;GAZE;;0.04902707;0.3720184
100240;-1;GAZE;;0.043396123;0.37501806
100255;-1;GAZE;;0.02503156;0.34375143
100287;-1;GAZE;;0.019576881;0.30796444
100301;-1;GAZE;;0.026989244;0.31079304
100317;-1;GAZE;;0.03396729;0.3172064
