participant_no;4
gender_idx;-1
age;
----
ms;state;event;payload;gx;gy
99045;1;BTN_NEXT;from=consent;0.39912063;1.0
119216;2;BTN_NEXT;gender_idx=0,age=46,seh=keine Sehhilfe;0.14215522;0.6365747
119217;2;EVENT_PARTICIPANT;id=20251225_184742,participant_no=4,gender_idx=0,orderIndex=0,order=1,4,20,100,animalOrderIdx=1,2,3,0,animalOrderNames=Hund,Pferd,Hase,Katze,age=46;0.14215522;0.6365747
124461;7;BTN_START_CALIB;;0.42811245;0.8819984
130032;8;CALIB_POINT_DONE;nx=0.08,ny=0.08;0.08869862;0.16642146
131428;8;CALIB_POINT_DONE;nx=0.5,ny=0.08;0.46446645;0.13061474
132666;8;CALIB_POINT_DONE;nx=0.92,ny=0.08;0.8441906;0.09787702
133859;8;CALIB_POINT_DONE;nx=0.92,ny=0.5;0.85444635;0.49527967
135079;8;CALIB_POINT_DONE;nx=0.08,ny=0.5;0.07806965;0.5212548
138351;8;CALIB_POINT_DONE;nx=0.08,ny=0.92;0.053994548;1.0
139689;8;CALIB_POINT_DONE;nx=0.5,ny=0.92;0.45729092;1.0
141418;8;CALIB_POINT_DONE;nx=0.92,ny=0.92;0.82711655;0.9408038
144459;8;BTN_NEXT;from=calibration;0.49449584;0.21663377
163430;3;NAV_FWD;cond=1,set=1,animal_idx=1,animal_name=Hund,ids=hund_002.png;0.41847646;0.6853208
165914;3;NAV_FWD;cond=1,set=2,animal_idx=1,animal_name=Hund,ids=hund_003.png;0.45166704;0.45780098
167410;3;NAV_FWD;cond=1,set=3,animal_idx=1,animal_name=Hund,ids=hund_004.png;0.37284487;0.5540586
168780;3;NAV_FWD;cond=1,set=4,animal_idx=1,animal_name=Hund,ids=hund_005.png;0.8521782;0.96048754
170500;3;NAV_FWD;cond=1,set=5,animal_idx=1,animal_name=Hund,ids=hund_006.png;0.4625223;0.17374924
172554;3;NAV_FWD;cond=1,set=6,animal_idx=1,animal_name=Hund,ids=hund_007.png;0.4749188;0.644631
174026;3;NAV_FWD;cond=1,set=7,animal_idx=1,animal_name=Hund,ids=hund_008.png;0.3832718;0.55780935
175534;3;NAV_FWD;cond=1,set=8,animal_idx=1,animal_name=Hund,ids=hund_009.png;0.79448074;0.9416974
177063;3;NAV_FWD;cond=1,set=9,animal_idx=1,animal_name=Hund,ids=hund_010.png;0.4812692;0.06484365
178335;3;NAV_FWD;cond=1,set=10,animal_idx=1,animal_name=Hund,ids=hund_011.png;0.47128883;0.6771536
180100;3;NAV_FWD;cond=1,set=11,animal_idx=1,animal_name=Hund,ids=hund_012.png;0.463286;0.41797945
181632;3;NAV_FWD;cond=1,set=12,animal_idx=1,animal_name=Hund,ids=hund_013.png;0.5710444;0.41013277
184203;3;NAV_FWD;cond=1,set=13,animal_idx=1,animal_name=Hund,ids=hund_014.png;0.4466904;0.40233126
186407;3;EVENT_SELECT;image_id=hund_014.png,cond=1,set=13,animal_idx=1,animal_name=Hund;0.40406066;0.4075629
197989;4;EVENT_POST_TRIAL;q_satisfaction_1_7=5,selected_id=hund_014.png,cond=1,animal_idx=1,animal_name=Hund;0.41490927;0.22513895
210050;3;NAV_FWD;cond=4,set=1,animal_idx=2,animal_name=Pferd,ids=pferd_005.png|pferd_006.png|pferd_007.png|pferd_008.png;0.6667716;0.64129555
214178;3;NAV_FWD;cond=4,set=2,animal_idx=2,animal_name=Pferd,ids=pferd_009.png|pferd_010.png|pferd_011.png|pferd_012.png;0.66351414;0.68095833
216492;3;NAV_FWD;cond=4,set=3,animal_idx=2,animal_name=Pferd,ids=pferd_013.png|pferd_014.png|pferd_015.png|pferd_016.png;0.24296066;0.33901486
218165;3;NAV_FWD;cond=4,set=4,animal_idx=2,animal_name=Pferd,ids=pferd_017.png|pferd_018.png|pferd_019.png|pferd_020.png;0.2353169;0.66102505
221272;3;NAV_BACK;cond=4,set=3,animal_idx=2,animal_name=Pferd,ids=pferd_013.png|pferd_014.png|pferd_015.png|pferd_016.png;0.62759113;0.6037019
222156;3;NAV_BACK;cond=4,set=2,animal_idx=2,animal_name=Pferd,ids=pferd_009.png|pferd_010.png|pferd_011.png|pferd_012.png;0.6277258;0.6275462
223240;3;NAV_BACK;cond=4,set=1,animal_idx=2,animal_name=Pferd,ids=pferd_005.png|pferd_006.png|pferd_007.png|pferd_008.png;0.21313761;0.3523221
226655;3;EVENT_ZOOM_OPEN;cond=4,image_idx=3,image_id=pferd_008.png;0.69623566;0.60148245
229654;3;EVENT_SELECT;image_id=pferd_008.png,cond=4,set=1,animal_idx=2,animal_name=Pferd;0.39269954;0.48999357
234490;4;EVENT_POST_TRIAL;q_satisfaction_1_7=7,selected_id=pferd_008.png,cond=4,animal_idx=2,animal_name=Pferd;0.48293608;0.28482464
247176;3;NAV_FWD;cond=20,set=1,animal_idx=3,animal_name=Hase,ids=hase_021.png|hase_022.png|hase_023.png|hase_024.png|hase_025.png|hase_026.png|hase_027.png|hase_028.png|hase_029.png|hase_030.png|hase_031.png|hase_032.png|hase_033.png|hase_034.png|hase_035.png|hase_036.png|hase_037.png|hase_038.png|hase_039.png|hase_040.png;0.43694428;0.3858931
252493;3;EVENT_ZOOM_OPEN;cond=20,image_idx=1,image_id=hase_022.png;0.81755996;0.87655073
259766;3;EVENT_ZOOM_CLOSE;image_id=hase_022.png,cond=20;0.45355597;0.59936243
