ms;state;event;payload;gx;gy
206264;3;EVENT_ZOOM_OPEN;cond=100,image_idx=3,image_id=hund_004.png;0.47997192;0.46174282
205065;-1;GAZE;;0.48128417;0.4654456
205081;-1;GAZE;;0.4849564;0.47098705
205097;-1;GAZE;;0.48542598;0.4715548
205124;-1;GAZE;;0.48615795;0.47284368
205144;-1;GAZE;;0.4855602;0.46713236
205160;-1;GAZE;;0.4857384;0.4657523
205176;-1;GAZE;;0.47917694;0.45587644
205192;-1;GAZE;;0.4795061;0.45541447
205208;-1;GAZE;;0.46648395;0.42976022
205224;-1;GAZE;;0.41673812;0.27430567
205239;-1;GAZE;;0.42358693;0.2923761
205255;-1;GAZE;;0.39978635;0.21757923
205272;-1;GAZE;;0.3692245;0.11908996
205302;-1;GAZE;;0.36823565;0.10709154
205318;-1;GAZE;;0.3706294;0.10157847
205343;-1;GAZE;;0.3712076;0.09581248
205364;-1;GAZE;;0.3703578;0.0892047
205380;-1;GAZE;;0.37218866;0.09353187
205395;-1;GAZE;;0.37208763;0.09803881
205424;-1;GAZE;;0.3735188;0.10627251
205443;-1;GAZE;;0.3738692;0.10909209
205458;-1;GAZE;;0.37341836;0.10972832
205474;-1;GAZE;;0.37238407;0.110749744
205490;-1;GAZE;;0.37300938;0.10955943
205506;-1;GAZE;;0.3670791;0.12970144
205522;-1;GAZE;;0.31130794;0.34402707
205538;-1;GAZE;;0.30781347;0.3580708
205553;-1;GAZE;;0.3052061;0.36961335
205575;-1;GAZE;;0.30187064;0.38627818
205601;-1;GAZE;;0.30252588;0.3887677
205617;-1;GAZE;;0.30593845;0.39786014
205633;-1;GAZE;;0.30453026;0.39806443
205649;-1;GAZE;;0.30496204;0.39936382
205664;-1;GAZE;;0.30503666;0.39932263
205680;-1;GAZE;;0.30471525;0.3989339
205721;-1;GAZE;;0.3154809;0.40544406
205743;-1;GAZE;;0.31519014;0.40518147
205759;-1;GAZE;;0.36352056;0.26272368
205775;-1;GAZE;;0.38432795;0.20074843
205791;-1;GAZE;;0.40572497;0.13747333
205806;-1;GAZE;;0.40563104;0.1365795
205822;-1;GAZE;;0.4044961;0.13202423
205839;-1;GAZE;;0.40443945;0.13093841
205855;-1;GAZE;;0.40478215;0.13293074
205886;-1;GAZE;;0.40351138;0.12834509
205901;-1;GAZE;;0.40276146;0.12570664
205917;-1;GAZE;;0.4028961;0.12336354
205933;-1;GAZE;;0.40246662;0.122392215
205949;-1;GAZE;;0.40238988;0.12276716
205964;-1;GAZE;;0.4029304;0.12000188
205981;-1;GAZE;;0.4022521;0.11500883
205996;-1;GAZE;;0.3985672;0.11686559
206024;-1;GAZE;;0.3922242;0.120285034
206043;-1;GAZE;;0.3933444;0.11821501
206059;-1;GAZE;;0.38304728;0.118783005
206074;-1;GAZE;;0.38241526;0.11384673
206090;-1;GAZE;;0.38183734;0.11107196
206105;-1;GAZE;;0.38144588;0.109685846
206121;-1;GAZE;;0.38274977;0.10845423
206136;-1;GAZE;;0.38285854;0.1083061
206151;-1;GAZE;;0.38228142;0.10834848
206172;-1;GAZE;;0.38118926;0.11392299
206199;-1;GAZE;;0.38286752;0.1122841
206215;-1;GAZE;;0.38255584;0.12026342
206231;-1;GAZE;;0.3824669;0.11959007
206247;-1;GAZE;;0.38150626;0.11999225
206263;-1;GAZE;;0.38082212;0.11984961
206279;-1;GAZE;;0.37926847;0.119541235
206295;-1;GAZE;;0.39080778;0.14956509
206324;-1;GAZE;;0.46086046;0.3059456
206343;-1;GAZE;;0.48559913;0.3606226
206357;-1;GAZE;;0.4903446;0.40048265
206372;-1;GAZE;;0.49293604;0.41460708
206403;-1;GAZE;;0.49413761;0.40645972
206419;-1;GAZE;;0.4974742;0.42540872
206435;-1;GAZE;;0.49715462;0.42361987
206450;-1;GAZE;;0.49581036;0.42726448
206476;-1;GAZE;;0.50001967;0.4317219
206497;-1;GAZE;;0.5008766;0.43308815
206513;-1;GAZE;;0.5149095;0.732513
206528;-1;GAZE;;0.5176746;0.76085716
206544;-1;GAZE;;0.51998985;0.74432325
206560;-1;GAZE;;0.5230949;0.8023598
206575;-1;GAZE;;0.52537227;0.8042292
206591;-1;GAZE;;0.5255308;0.80513483
206607;-1;GAZE;;0.52664685;0.8051707
206623;-1;GAZE;;0.52488554;0.80289274
206655;-1;GAZE;;0.52440685;0.8029292
206671;-1;GAZE;;0.53181726;0.8162096
206687;-1;GAZE;;0.53151083;0.83769065
206703;-1;GAZE;;0.53217655;0.8449902
206719;-1;GAZE;;0.53310245;0.8456576
206735;-1;GAZE;;0.5303182;0.8496375
206751;-1;GAZE;;0.53061676;0.8535431
206774;-1;GAZE;;0.5325623;0.8587903
206798;-1;GAZE;;0.53174883;0.8583502
206813;-1;GAZE;;0.53380716;0.8583638
206828;-1;GAZE;;0.5323428;0.85716015
206843;-1;GAZE;;0.53332967;0.85804594
206859;-1;GAZE;;0.53173125;0.85818994
206875;-1;GAZE;;0.5255386;0.85858214
206891;-1;GAZE;;0.51237845;0.8600599
206906;-1;GAZE;;0.50147694;0.85964715
206925;-1;GAZE;;0.4935249;0.8594998
206937;-1;GAZE;;0.4896566;0.8596905
206954;-1;GAZE;;0.48995417;0.85862535
206984;-1;GAZE;;0.4864845;0.8573308
207000;-1;GAZE;;0.48655373;0.8569701
207016;-1;GAZE;;0.4867523;0.8576831
207031;-1;GAZE;;0.48725206;0.85893124
207046;-1;GAZE;;0.4880094;0.8605698
207072;-1;GAZE;;0.4899229;0.8616102
207094;-1;GAZE;;0.49427348;0.8632573
207110;-1;GAZE;;0.4950259;0.8439239
207126;-1;GAZE;;0.5124253;0.5736532
207142;-1;GAZE;;0.52206516;0.45120734
207158;-1;GAZE;;0.52778;0.411208
207173;-1;GAZE;;0.5315116;0.37127864
207189;-1;GAZE;;0.5322616;0.37197667
207205;-1;GAZE;;0.5316469;0.3749329
207224;-1;GAZE;;0.53178245;0.37324437
207253;-1;GAZE;;0.53195244;0.3710785
207268;-1;GAZE;;0.5327017;0.37582478
207284;-1;GAZE;;0.531429;0.37353784
207300;-1;GAZE;;0.53028655;0.37380594
207316;-1;GAZE;;0.5288357;0.37460223
207331;-1;GAZE;;0.5286815;0.37659517
207347;-1;GAZE;;0.5260816;0.3864488
207374;-1;GAZE;;0.52463543;0.38668022
207393;-1;GAZE;;0.5247413;0.3883973
207409;-1;GAZE;;0.5227133;0.39095032
207425;-1;GAZE;;0.52210134;0.39129275
207440;-1;GAZE;;0.5203783;0.39192563
207456;-1;GAZE;;0.5131036;0.38462582
207472;-1;GAZE;;0.5046193;0.36179146
207489;-1;GAZE;;0.492889;0.32463858
207504;-1;GAZE;;0.4897986;0.31473902
207536;-1;GAZE;;0.4786369;0.28088045
207551;-1;GAZE;;0.4743267;0.25594684
207566;-1;GAZE;;0.47704336;0.24886754
207582;-1;GAZE;;0.47710797;0.24850939
207598;-1;GAZE;;0.47647944;0.24755436
207614;-1;GAZE;;0.47761324;0.24334383
207630;-1;GAZE;;0.4780742;0.25040257
207646;-1;GAZE;;0.47862834;0.26114073
207676;-1;GAZE;;0.47893128;0.2628908
207693;-1;GAZE;;0.48141387;0.26476854
207709;-1;GAZE;;0.48272845;0.2647379
207725;-1;GAZE;;0.48424485;0.26392156
207741;-1;GAZE;;0.48452845;0.26377255
207757;-1;GAZE;;0.48434108;0.26369292
207773;-1;GAZE;;0.48409802;0.26417977
207789;-1;GAZE;;0.48497698;0.26598704
207805;-1;GAZE;;0.48532727;0.26747474
207828;-1;GAZE;;0.48269212;0.27669758
207851;-1;GAZE;;0.4823116;0.27763826
207867;-1;GAZE;;0.48300594;0.27689132
207883;-1;GAZE;;0.4830073;0.2770236
207898;-1;GAZE;;0.48748285;0.276962
207914;-1;GAZE;;0.48663837;0.27546945
207931;-1;GAZE;;0.48393744;0.2729027
207946;-1;GAZE;;0.4838387;0.27273527
207970;-1;GAZE;;0.48369646;0.27411792
207994;-1;GAZE;;0.4826806;0.27959058
208026;-1;GAZE;;0.48113748;0.2765707
208041;-1;GAZE;;0.48065984;0.2727344
208056;-1;GAZE;;0.37702867;0.48881587
208072;-1;GAZE;;0.37961343;0.48762083
208088;-1;GAZE;;0.38289946;0.4867807
208125;-1;GAZE;;0.37496555;0.51659745
208151;-1;GAZE;;0.376715;0.51031095
208166;-1;GAZE;;0.37780502;0.5109491
208182;-1;GAZE;;0.38011014;0.5108225
208198;-1;GAZE;;0.38332695;0.5122796
208214;-1;GAZE;;0.38276318;0.5142794
208230;-1;GAZE;;0.38024193;0.5164442
208245;-1;GAZE;;0.37903228;0.5167146
208273;-1;GAZE;;0.3764829;0.51728064
208293;-1;GAZE;;0.37757018;0.5171146
208309;-1;GAZE;;0.37722567;0.51922876
208325;-1;GAZE;;0.37463024;0.5195749
208340;-1;GAZE;;0.3724028;0.5194974
208356;-1;GAZE;;0.3627402;0.5028955
208371;-1;GAZE;;0.28922373;0.38300472
208387;-1;GAZE;;0.21904856;0.25801873
208403;-1;GAZE;;0.15194227;0.14181304
208423;-1;GAZE;;0.11843733;0.084461905
208450;-1;GAZE;;0.11199807;0.071252294
208466;-1;GAZE;;0.112952225;0.067337796
208482;-1;GAZE;;0.11297401;0.06493586
208498;-1;GAZE;;0.11348796;0.061865374
208514;-1;GAZE;;0.1101389;0.053093996
208530;-1;GAZE;;0.110548176;0.043211427
208546;-1;GAZE;;0.10914221;0.03448131
208574;-1;GAZE;;0.1016758;0.0
208593;-1;GAZE;;0.102520995;0.0
208609;-1;GAZE;;0.104770884;0.0
208642;-1;GAZE;;0.108583234;0.0022599816
208658;-1;GAZE;;0.11458241;0.029052533
208689;-1;GAZE;;0.11693775;0.04785007
208705;-1;GAZE;;0.11682806;0.047369137
208725;-1;GAZE;;0.11529072;0.048426144
208752;-1;GAZE;;0.11583039;0.04856476
208768;-1;GAZE;;0.11543446;0.052876145
208783;-1;GAZE;;0.116673276;0.054339275
208815;-1;GAZE;;0.11586086;0.055893473
208831;-1;GAZE;;0.11659218;0.059749044
208871;-1;GAZE;;0.11536956;0.059572425
208894;-1;GAZE;;0.11458374;0.058231767
208910;-1;GAZE;;0.10932931;0.05348756
208926;-1;GAZE;;0.10964953;0.051773224
208941;-1;GAZE;;0.108085476;0.0
208957;-1;GAZE;;0.11004967;0.002698438
208973;-1;GAZE;;0.110593766;0.011826856
208989;-1;GAZE;;0.11117135;0.034434866
209005;-1;GAZE;;0.11304322;0.050557133
209025;-1;GAZE;;0.113636464;0.052521337
209052;-1;GAZE;;0.113380685;0.05179064
209084;-1;GAZE;;0.5133842;0.26717108
209100;-1;GAZE;;0.5074465;0.2699035
209116;-1;GAZE;;0.5239999;0.27904743
209132;-1;GAZE;;0.5271256;0.2767043
209147;-1;GAZE;;0.5294119;0.27434304
209181;-1;GAZE;;0.52978545;0.26732674
209211;-1;GAZE;;0.5281114;0.2634176
209227;-1;GAZE;;0.5287249;0.26297027
209243;-1;GAZE;;0.5279118;0.26078707
209258;-1;GAZE;;0.5274893;0.25999886
209274;-1;GAZE;;0.5274753;0.25964975
209290;-1;GAZE;;0.52538854;0.26534343
209306;-1;GAZE;;0.5246918;0.26719943
