participant_no;7
gender_idx;-1
age;
----
ms;state;event;payload;gx;gy
161051;1;BTN_NEXT;from=consent;0.49324033;0.79225224
174208;2;BTN_NEXT;gender_idx=0,age=20,seh=keine Sehhilfe;0.49833578;0.61608464
174209;2;EVENT_PARTICIPANT;id=20260112_192751,participant_no=7,gender_idx=0,orderIndex=3,order=100,1,4,20,animalOrderIdx=1,2,3,0,animalOrderNames=Hund,Pferd,Hase,Katze,age=20;0.49833578;0.61608464
177598;7;BTN_START_CALIB;;0.41343138;0.33734483
180062;8;CALIB_POINT_DONE;nx=0.08,ny=0.08;0.069025055;0.02651406
181482;8;CALIB_POINT_DONE;nx=0.5,ny=0.08;0.49922466;0.061357286
182694;8;CALIB_POINT_DONE;nx=0.92,ny=0.08;0.922797;0.055106632
183845;8;CALIB_POINT_DONE;nx=0.92,ny=0.5;0.94545335;0.49647218
186168;8;CALIB_POINT_DONE;nx=0.08,ny=0.5;0.09505536;0.50235736
187418;8;CALIB_POINT_DONE;nx=0.92,ny=0.92;0.94015825;0.8740345
188610;8;CALIB_POINT_DONE;nx=0.08,ny=0.92;0.08204816;0.8769174
189812;8;CALIB_POINT_DONE;nx=0.5,ny=0.92;0.5204668;0.8585924
191350;8;BTN_NEXT;from=calibration;0.5200112;0.8389647
206264;3;EVENT_ZOOM_OPEN;cond=100,image_idx=3,image_id=hund_004.png;0.47997192;0.46174282
211373;3;EVENT_ZOOM_CLOSE;image_id=hund_004.png,cond=100;0.45603648;0.3278076
217597;3;EVENT_ZOOM_OPEN;cond=100,image_idx=65,image_id=hund_068.png;0.18180794;0.71511716
222324;3;EVENT_ZOOM_CLOSE;image_id=hund_068.png,cond=100;0.55491126;0.0
224807;3;EVENT_ZOOM_OPEN;cond=100,image_idx=44,image_id=hund_047.png;0.47444877;0.44236216
229421;3;EVENT_SELECT;image_id=hund_047.png,cond=100,set=0,animal_idx=1,animal_name=Hund;0.49535713;0.8539668
237564;4;EVENT_POST_TRIAL;q_satisfaction_1_7=6,selected_id=hund_047.png,cond=100,animal_idx=1,animal_name=Hund;0.43709108;0.5812432
245523;3;NAV_FWD;cond=1,set=1,animal_idx=2,animal_name=Pferd,ids=pferd_002.png;0.6459085;0.51854783
247018;3;NAV_FWD;cond=1,set=2,animal_idx=2,animal_name=Pferd,ids=pferd_003.png;0.44417503;0.014259943
249359;3;NAV_FWD;cond=1,set=3,animal_idx=2,animal_name=Pferd,ids=pferd_004.png;0.48959646;0.29158813
252424;3;NAV_FWD;cond=1,set=4,animal_idx=2,animal_name=Pferd,ids=pferd_005.png;0.5344726;0.27378398
253508;3;NAV_FWD;cond=1,set=5,animal_idx=2,animal_name=Pferd,ids=pferd_006.png;0.9480742;0.82281053
254650;3;NAV_FWD;cond=1,set=6,animal_idx=2,animal_name=Pferd,ids=pferd_007.png;0.6261825;0.5626114
256504;3;NAV_FWD;cond=1,set=7,animal_idx=2,animal_name=Pferd,ids=pferd_008.png;0.38956478;0.36778718
261291;3;NAV_FWD;cond=1,set=8,animal_idx=2,animal_name=Pferd,ids=pferd_009.png;0.55362433;0.38462916
265174;3;NAV_FWD;cond=1,set=9,animal_idx=2,animal_name=Pferd,ids=pferd_010.png;0.89986;0.8583713
266625;3;NAV_FWD;cond=1,set=10,animal_idx=2,animal_name=Pferd,ids=pferd_011.png;0.92066497;0.84902775
268580;3;NAV_BACK;cond=1,set=9,animal_idx=2,animal_name=Pferd,ids=pferd_010.png;0.097630195;0.8630288
269238;3;NAV_BACK;cond=1,set=8,animal_idx=2,animal_name=Pferd,ids=pferd_009.png;0.542726;0.3970798
270080;3;NAV_BACK;cond=1,set=7,animal_idx=2,animal_name=Pferd,ids=pferd_008.png;0.44735387;0.39687988
270883;3;NAV_BACK;cond=1,set=6,animal_idx=2,animal_name=Pferd,ids=pferd_007.png;0.54605263;0.28214535
272662;3;NAV_FWD;cond=1,set=7,animal_idx=2,animal_name=Pferd,ids=pferd_008.png;0.5750362;0.8835734
275605;3;EVENT_SELECT;image_id=pferd_008.png,cond=1,set=7,animal_idx=2,animal_name=Pferd;0.5147817;0.84232646
280208;4;EVENT_POST_TRIAL;q_satisfaction_1_7=7,selected_id=pferd_008.png,cond=1,animal_idx=2,animal_name=Pferd;0.5173062;0.8776065
290477;3;EVENT_ZOOM_OPEN;cond=4,image_idx=0,image_id=hase_001.png;0.29152107;0.401999
292961;3;EVENT_SELECT;image_id=hase_001.png,cond=4,set=0,animal_idx=3,animal_name=Hase;0.40842518;0.40950078
302414;4;EVENT_POST_TRIAL;q_satisfaction_1_7=6,selected_id=hase_001.png,cond=4,animal_idx=3,animal_name=Hase;0.5199042;0.8410565
336531;3;EVENT_ZOOM_OPEN;cond=20,image_idx=6,image_id=katze_007.png;0.51827675;0.36003327
340762;3;EVENT_ZOOM_CLOSE;image_id=katze_007.png,cond=20;0.12252703;0.6250102
342598;3;EVENT_ZOOM_OPEN;cond=20,image_idx=15,image_id=katze_017.png;0.14675288;0.73059934
350330;3;EVENT_ZOOM_CLOSE;image_id=katze_017.png,cond=20;0.12552384;0.053074367
360152;3;EVENT_ZOOM_OPEN;cond=20,image_idx=5,image_id=katze_006.png;0.21749102;0.5063129
363604;3;EVENT_ZOOM_CLOSE;image_id=katze_006.png,cond=20;0.13447434;0.7181067
365608;3;EVENT_ZOOM_OPEN;cond=20,image_idx=16,image_id=katze_018.png;0.3068815;0.67876273
370977;3;EVENT_SELECT;image_id=katze_018.png,cond=20,set=0,animal_idx=0,animal_name=Katze;0.505422;0.84345555
378022;4;EVENT_POST_TRIAL;q_satisfaction_1_7=4,selected_id=katze_018.png,cond=20,animal_idx=0,animal_name=Katze;0.5129916;0.86762685
384648;5;EVENT_FINAL_FAVORITE;fav=4;0.48819673;0.7747707
387297;6;BTN_EXIT;from=thanks;0.53132355;0.76621574
